YEAR,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,RESPONSIBLE_GROUP,ACTIVITY_CLASS,TRUE_CAUSE,FIRE_START_DATE,FIRE_SPREAD_RATE,FIRE_TYPE,FIRE_POSITION_ON_SLOPE,WEATHER_CONDITIONS_OVER_FIRE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_DIRECTION,WIND_SPEED,DISTANCE_FROM_WATER_SOURCE
2006,0.01,A,54.958967,-112.495183,Lightning,,,,7/23/2006 12:27,0.5,Surface,Flat,Cloudy,29.0,35.0,SW,10.0,0.8
2006,0.01,A,53.0727,-116.594983,Lightning,,,,7/24/2006 16:55,0.1,Ground,Flat,Cloudy,28.0,40.0,SE,5.0,
2006,0.01,A,54.799217,-111.916433,Lightning,,,,7/23/2006 15:30,0.5,Surface,Flat,Clear,24.0,47.0,SE,1.0,0.6
2006,0.01,A,52.9189,-115.675483,Lightning,,,,7/24/2006 18:00,0.9,Surface,Flat,Cloudy,20.0,77.0,CLM,0.0,3.0
2006,0.01,A,54.013667,-117.442667,Lightning,,,,7/22/2006 17:50,0.1,Surface,Flat,CB Wet,21.5,64.0,W,5.0,
2006,5900.0,E,57.980433,-119.745933,Lightning,,,,6/29/2006 12:00,10.0,Crown,Flat,Clear,26.0,24.0,W,15.0,0.2
2006,0.6,B,52.685032,-116.040443,Lightning,,,,7/4/2006 12:50,10.0,Crown,Flat,Clear,24.0,17.0,CLM,0.0,2.0
2006,0.01,A,55.093862,-117.578692,Resident,Resident,Refuse,Permit Related,6/14/2006 14:50,0.0,Surface,Flat,Cloudy,23.0,50.0,SE,10.0,
2006,1816.0,E,54.854867,-115.023383,Lightning,,,,7/3/2006 16:45,10.0,Crown,Middle 1/3,Clear,23.0,30.0,SE,15.0,
2006,30.0,C,58.07395,-113.168767,Lightning,,,,7/6/2006 14:00,0.0,Ground,Flat,Cloudy,21.0,35.0,NE,10.0,
2006,86.1,D,56.736,-112.859,Lightning,,,,6/28/2006 11:00,7.0,Surface,Flat,Clear,25.0,35.0,SE,25.0,1.5
2006,0.01,A,57.678333,-112.230833,Lightning,,,,7/5/2006 13:54,0.0,Surface,Flat,Cloudy,29.0,82.0,NE,12.0,2.5
2006,0.01,A,53.443417,-117.709,Recreation,Campers,Cooking,Abandoned Fire,8/14/2006 18:00,0.0,Surface,Flat,Clear,20.0,40.0,NW,5.0,
2006,0.01,A,56.671383,-114.577467,Resident,Resident,Children,Burning Substance,4/19/2006 20:58,0.5,Surface,Flat,Cloudy,11.0,32.0,SE,14.0,
2006,0.01,A,53.5906,-116.512483,Resident,Resident,Piles,Permit Related,2/15/2006 8:00,0.0,Surface,Flat,Clear,20.0,49.0,SW,12.0,
2006,0.01,A,54.893823,-116.771463,Lightning,,,,6/27/2006 21:48,0.0,Ground,Flat,Clear,24.0,57.0,NW,10.0,
2006,0.01,A,52.388133,-114.93955,Recreation,Campers,Cooking,Abandoned Fire,8/15/2006 22:00,0.0,Surface,Flat,CB Dry,26.0,40.0,SW,5.0,
2006,0.1,A,57.843333,-112.685467,Lightning,,,,6/27/2006 19:44,0.0,Surface,Flat,Cloudy,22.0,26.0,SW,33.0,
2006,0.01,A,55.29125,-111.365233,Oil & Gas Industry,Contractors or Agents,All Terrain Vehicles,Burning Substance,7/1/2006 13:00,0.0,Ground,Flat,Cloudy,21.0,35.0,NW,5.0,0.4
2006,0.01,A,55.2908,-111.365967,Oil & Gas Industry,Contractors or Agents,All Terrain Vehicles,Burning Substance,7/1/2006 13:00,0.0,Ground,Flat,Cloudy,21.0,35.0,NW,5.0,
2006,0.25,B,55.116031,-117.302,Resident,Mechanized Travel,Vehicle Trans.,Burning Substance,7/1/2006 15:00,0.0,Surface,Flat,Cloudy,27.0,25.0,NW,10.0,
2006,0.07,A,53.92645,-118.97945,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,2.8,B,59.598667,-110.155267,Lightning,,,,6/27/2006 9:55,0.5,Ground,Upper 1/3,Rainshowers,18.0,100.0,S,15.0,
2006,0.01,A,51.030083,-115.412433,Lightning,,,,7/1/2006 14:00,0.0,Ground,Middle 1/3,CB Wet,16.0,50.0,CLM,0.0,
2006,0.01,A,54.895233,-111.825133,Resident,Resident,Refuse,Permit Related,7/1/2006 18:50,0.0,Ground,Upper 1/3,Clear,21.0,35.0,NW,25.0,
2006,0.17,B,53.927183,-118.97825,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.12,B,53.943033,-118.953733,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.5,B,53.9455,-118.959383,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.78,B,53.949667,-118.964717,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.1,A,56.460789,-114.204915,Lightning,,,,6/30/2006 17:10,0.0,Surface,Flat,Clear,17.0,41.0,W,5.0,
2006,0.53,B,53.9508,-118.968283,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,948.5,E,57.0519,-112.673567,Lightning,,,,6/28/2006 17:45,1.0,Surface,Flat,Clear,20.0,68.0,NW,10.0,10.0
2006,4.21,C,54.375767,-116.3157,Lightning,,,,7/4/2006 14:00,2.0,Crown,Flat,Clear,30.0,35.0,SE,25.0,3.0
2006,0.01,A,55.599067,-114.020783,Lightning,,,,7/3/2006 16:00,0.1,Surface,Flat,Cloudy,30.0,30.0,SW,10.0,
2006,0.18,B,55.12455,-110.156917,Lightning,,,,6/29/2006 18:15,1.0,Ground,Flat,Clear,21.0,40.0,W,13.0,2.0
2006,0.7,B,57.913467,-113.049583,Lightning,,,,6/27/2006 10:05,0.0,Surface,Flat,Cloudy,22.0,26.0,SW,33.0,5.0
2006,0.01,A,52.231817,-114.939417,Recreation,ATV Users,All Terrain Vehicles,Hot Exhaust,7/11/2006 14:00,0.0,Surface,Flat,Clear,16.0,46.0,CLM,0.0,
2006,0.5,B,55.026517,-112.029517,Lightning,,,,7/6/2006 17:00,0.1,Surface,Flat,Cloudy,17.0,91.0,NE,17.0,0.5
2006,0.02,A,52.224917,-115.0178,Recreation,ATV Users,All Terrain Vehicles,Hot Exhaust,7/11/2006 14:30,0.0,Surface,Lower 1/3,Clear,16.0,44.0,CLM,0.0,
2006,0.01,A,53.613783,-115.577533,Undetermined,,,,7/11/2006 17:35,0.0,Surface,Flat,Cloudy,22.0,35.0,NE,2.0,
2006,0.01,A,53.1862,-117.372833,Lightning,,,,7/3/2006 15:00,0.0,Surface,Upper 1/3,Clear,27.0,25.0,CLM,0.0,
2006,0.9,B,51.884167,-115.3936,Lightning,,,,7/4/2006 15:50,0.0,Surface,Upper 1/3,CB Wet,20.0,12.0,E,4.0,2.0
2006,0.3,B,56.678867,-110.781783,Lightning,,,,7/6/2006 12:00,0.0,Surface,Middle 1/3,Clear,28.0,48.0,W,5.0,3.0
2006,0.01,A,54.517633,-115.573117,Power Line Industry,Animal(s),Power Lines,Unpredictable Event,7/9/2006 10:00,0.0,Surface,Flat,Rainshowers,13.0,90.0,CLM,0.0,
2006,0.01,A,56.621667,-110.479167,Lightning,,,,7/5/2006 19:00,0.0,Surface,Flat,Cloudy,23.0,70.0,N,5.0,10.0
2006,0.01,A,55.038567,-111.542733,Incendiary,Cover-up,Lighting Fires,Arson Known,7/24/2006 21:25,0.0,Surface,Flat,Clear,18.0,40.0,W,10.0,
2006,0.4,B,56.315317,-110.7667,Lightning,,,,7/24/2006 13:20,3.0,Crown,Flat,Cloudy,27.0,30.0,W,5.0,0.3
2006,0.1,A,53.612683,-118.674667,Lightning,,,,7/23/2006 21:15,0.0,Ground,Flat,Cloudy,21.0,47.0,S,3.0,
2006,0.01,A,52.449867,-115.1909,Recreation,Others (explain in remarks),Vehicle Trans.,Unpredictable Event,7/25/2006 5:00,0.0,Ground,Upper 1/3,Clear,15.0,60.0,CLM,0.0,
2006,0.01,A,55.210883,-117.383333,Restart,,,,6/22/2006 19:00,0.1,Surface,Flat,Clear,16.0,30.0,W,30.0,0.5
2006,0.01,A,55.031833,-118.865517,Oil & Gas Industry,Construction Workers,Vehicle Trans.,Unpredictable Event,7/25/2006 14:30,0.0,Ground,Flat,Cloudy,27.0,30.0,NW,11.0,
2006,0.01,A,53.69605,-115.556867,Resident,Resident,Unclassified,Unpredictable Event,7/25/2006 14:20,0.0,Surface,Flat,Cloudy,36.0,33.0,W,6.0,
2006,0.03,A,55.21745,-117.69345,Lightning,,,,7/23/2006 12:00,0.0,Ground,Flat,Cloudy,27.0,35.0,W,15.0,1.0
2006,0.01,A,55.768767,-116.779467,Lightning,,,,7/19/2006 15:00,0.0,Ground,Flat,Clear,31.0,40.0,S,12.0,0.4
2006,0.05,A,49.627133,-114.569783,Oil & Gas Industry,Operators,Flaring Gas,Burning Substance,7/16/2006 14:40,2.0,Surface,Flat,Clear,21.0,32.0,SW,25.0,
2006,0.17,B,49.627483,-114.569233,Oil & Gas Industry,Operators,Flaring Gas,Burning Substance,7/16/2006 14:40,2.0,Surface,Flat,Clear,21.0,32.0,SW,25.0,
2006,0.2,B,54.319,-115.708833,Lightning,,,,8/1/2006 23:10,1.0,Surface,Lower 1/3,Cloudy,18.0,35.0,N,10.0,1.0
2006,0.01,A,56.045117,-116.475683,Lightning,,,,6/27/2006 19:00,1.0,Surface,Flat,CB Wet,12.5,95.0,SW,12.0,
2006,0.01,A,54.042967,-118.433867,Lightning,,,,7/5/2006 20:20,0.1,Surface,Middle 1/3,Cloudy,20.0,50.0,CLM,0.0,0.5
2006,0.01,A,53.992683,-116.872267,Lightning,,,,7/22/2006 18:15,0.0,Surface,Flat,CB Wet,21.0,85.0,W,10.0,
2006,0.01,A,54.614601,-113.807134,Resident,Resident,Piles,Permit Related,11/1/2005 12:00,0.0,Ground,Flat,Clear,21.0,60.0,SW,5.0,
2006,1.4,B,55.576983,-114.1196,Lightning,,,,7/3/2006 14:00,2.0,Surface,Flat,Cloudy,30.0,30.0,SW,10.0,1.6
2006,3.0,B,53.42205,-118.308983,Lightning,,,,7/23/2006 13:00,2.0,Surface,Upper 1/3,Clear,29.0,61.0,NW,5.0,1.0
2006,0.4,B,53.963117,-118.988283,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.01,A,55.512667,-114.885667,Undetermined,,,,7/2/2006 10:30,0.0,Surface,Middle 1/3,Clear,26.0,44.0,NW,10.0,
2006,0.1,A,56.716017,-118.646117,Lightning,,,,7/2/2006 12:00,0.0,Surface,Flat,Clear,25.0,32.0,NW,5.0,0.3
2006,0.2,B,52.478283,-116.128667,Lightning,,,,7/2/2006 13:40,0.0,Surface,Flat,CB Dry,21.0,35.0,N,2.0,
2006,0.01,A,53.946133,-117.14925,Lightning,,,,7/2/2006 14:25,0.0,Surface,Flat,CB Wet,20.0,90.0,W,10.0,2.5
2006,0.01,A,53.94675,-117.160033,Lightning,,,,7/2/2006 14:38,0.0,Surface,Flat,CB Wet,20.0,90.0,W,10.0,2.5
2006,126.0,D,52.464167,-116.033667,Lightning,,,,7/2/2006 14:08,5.0,Crown,Upper 1/3,CB Wet,25.0,45.0,W,15.0,0.5
2006,0.3,B,55.12855,-113.355967,Lightning,,,,7/2/2006 15:20,1.0,Surface,Bottom,Rainshowers,26.0,25.0,NW,20.0,0.3
2006,0.2,B,59.247667,-110.941667,Lightning,,,,6/30/2006 12:00,0.5,Surface,Flat,Clear,19.0,32.0,N,10.0,0.5
2006,0.01,A,52.342876,-115.79686,Lightning,,,,7/2/2006 15:00,0.0,Surface,Upper 1/3,Cloudy,13.0,57.0,SW,5.0,
2006,0.01,A,52.6215,-115.716667,Lightning,,,,7/2/2006 15:30,0.5,Surface,Lower 1/3,Rainshowers,21.0,40.0,CLM,0.0,1.0
2006,0.01,A,52.60425,-115.708167,Lightning,,,,7/2/2006 15:45,0.1,Crown,Lower 1/3,CB Dry,18.0,54.0,SE,9.0,
2006,0.3,B,58.789317,-110.74935,Lightning,,,,6/26/2006 16:30,2.0,Surface,Flat,Clear,17.0,40.0,SE,10.0,0.4
2006,0.04,A,54.907567,-113.808433,Lightning,,,,7/2/2006 16:30,1.0,Surface,Flat,Clear,27.0,25.0,NW,20.0,0.5
2006,0.01,A,52.915383,-115.413833,Recreation,Campers,Cooking,Abandoned Fire,7/1/2006 8:00,0.0,Surface,Flat,Clear,25.0,18.0,W,15.0,
2006,0.01,A,54.1952,-118.326333,Oil & Gas Industry,Operators,Unclassified,Unpredictable Event,7/2/2006 16:15,0.0,Surface,Flat,Cloudy,25.0,15.0,NW,3.0,
2006,0.01,A,54.25635,-119.858533,Recreation,Campers,Cooking,Abandoned Fire,7/2/2006 12:00,0.1,Surface,Flat,Clear,27.0,29.0,W,15.0,
2006,16.9,C,57.682208,-114.802055,Lightning,,,,6/23/2006 15:00,1.0,Ground,Flat,Cloudy,20.0,40.0,SW,10.0,0.3
2006,12.0,C,57.581,-114.444,Resident,Mechanized Travel,All Terrain Vehicles,Hot Exhaust,6/28/2006 15:00,1.0,Surface,Flat,Clear,20.0,40.0,SW,20.0,3.0
2006,0.8,B,55.635117,-114.033517,Lightning,,,,7/3/2006 16:00,1.0,Surface,Lower 1/3,Cloudy,30.0,30.0,SW,10.0,5.0
2006,0.01,A,53.45908,-117.566727,Lightning,,,,7/3/2006 16:39,0.0,Surface,Flat,CB Dry,24.0,43.0,NE,15.0,
2006,0.02,A,54.512017,-119.59275,Lightning,,,,7/3/2006 17:00,0.0,Surface,Lower 1/3,CB Wet,26.0,30.0,W,20.0,2.0
2006,0.1,A,55.752267,-113.304917,Lightning,,,,7/6/2006 15:00,1.0,Surface,Flat,Clear,21.0,37.0,S,10.0,0.6
2006,0.5,B,58.489255,-116.754941,Resident,Resident,Grass,Permit Related,5/5/2006 20:00,0.5,Surface,Flat,Cloudy,14.0,45.0,N,10.0,
2006,1.0,B,58.226917,-110.7935,Lightning,,,,6/19/2006 16:55,2.0,Surface,Middle 1/3,Clear,26.0,35.0,W,10.0,3.0
2006,0.01,A,53.262767,-117.19995,Lightning,,,,7/3/2006 17:30,0.0,Surface,Flat,Clear,23.0,35.0,CLM,0.0,1.0
2006,0.07,A,54.687317,-115.678733,Lightning,,,,7/3/2006 14:20,1.0,Surface,Flat,Clear,25.0,30.0,CLM,0.0,0.5
2006,0.01,A,51.1598,-114.839183,Resident,Resident,Vehicle Trans.,Unpredictable Event,7/22/2006 21:00,0.0,Surface,Upper 1/3,Clear,21.0,45.0,SW,3.0,
2006,0.1,A,54.185667,-117.3134,Lightning,,,,7/22/2006 22:00,2.0,Ground,Flat,Cloudy,20.0,55.0,W,5.0,1.0
2006,0.05,A,53.26275,-115.274667,Restart,,,,7/7/2006 14:00,0.1,Ground,Flat,Clear,30.0,25.0,N,5.0,4.0
2006,0.01,A,49.882767,-114.628967,Lightning,,,,7/24/2006 18:59,0.0,Surface,Flat,Cloudy,22.0,65.0,CLM,0.0,4.0
2006,0.01,A,52.240597,-115.181831,Lightning,,,,7/24/2006 19:00,0.0,Ground,Upper 1/3,Clear,18.0,75.0,W,5.0,
2006,0.01,A,54.128435,-115.453626,Incendiary,Cover-up,Lighting Fires,Arson Suspected,7/26/2006 0:30,0.0,Surface,Middle 1/3,Clear,18.0,45.0,W,10.0,
2006,0.01,A,52.637,-116.16,Lightning,,,,7/23/2006 13:00,0.0,Surface,Flat,Cloudy,23.0,71.0,CLM,0.0,1.0
2006,0.01,A,52.518,-115.957333,Lightning,,,,7/5/2006 20:30,0.0,Surface,Flat,Cloudy,18.0,70.0,W,3.0,1.0
2006,0.01,A,56.089717,-111.091483,Lightning,,,,6/29/2006 17:00,0.0,Surface,Flat,Clear,30.0,35.0,NW,10.0,1.5
2006,0.08,A,55.005083,-118.888833,Undetermined,,,,7/25/2006 14:10,0.0,Surface,Flat,Cloudy,29.0,28.0,CLM,0.0,
2006,0.41,B,54.188833,-115.794833,Resident,Mechanized Travel,Vehicle Trans.,Burning Substance,7/26/2006 14:15,1.5,Surface,Flat,Cloudy,25.0,35.0,NW,15.0,
2006,2.0,B,55.720733,-119.827817,Recreation,Hunters,Cooking,Abandoned Fire,7/28/2006 13:00,0.1,Surface,Flat,Cloudy,18.0,35.0,W,10.0,3.0
2006,0.1,A,53.0555,-116.765033,Lightning,,,,8/14/2006 18:00,0.0,Ground,Flat,Clear,24.0,21.0,E,8.0,
2006,0.01,A,54.405283,-117.471667,Lightning,,,,7/31/2006 13:00,0.1,Ground,Upper 1/3,Cloudy,16.0,64.0,W,10.0,
2006,0.01,A,56.039833,-116.507333,Lightning,,,,6/27/2006 19:00,1.0,Ground,Flat,CB Wet,12.5,95.0,NW,10.0,
2006,0.5,B,57.084517,-113.770817,Lightning,,,,7/4/2006 17:00,1.0,Surface,Flat,Cloudy,26.0,30.0,SE,15.0,0.1
2006,0.1,A,55.123259,-117.250711,Undetermined,,,,8/18/2006 10:40,0.0,Ground,Flat,Clear,22.0,35.0,W,20.0,
2006,0.2,B,55.130577,-117.250711,Undetermined,,,,8/18/2006 10:40,0.0,Surface,Flat,Clear,22.0,35.0,W,20.0,
2006,43.46,D,58.980333,-110.883967,Lightning,,,,8/17/2006 16:00,0.5,Ground,Lower 1/3,Clear,14.0,85.0,SW,5.0,
2006,0.01,A,53.342367,-117.609233,Recreation,Campers,Cooking,Abandoned Fire,8/14/2006 16:30,0.0,Surface,Bottom,Rainshowers,11.0,100.0,CLM,0.0,
2006,0.3,B,57.782817,-112.611917,Lightning,,,,8/18/2006 19:08,0.2,Surface,Flat,Cloudy,16.0,46.0,SW,18.0,3.0
2006,1.09,B,53.91915,-116.55465,Lightning,,,,8/18/2006 20:30,0.3,Surface,Upper 1/3,Cloudy,11.0,49.0,N,9.0,
2006,0.01,A,53.435267,-117.552117,Power Line Industry,Maintenance/Service,Power Lines,Unpredictable Event,8/19/2006 9:00,0.0,Surface,Flat,Cloudy,16.0,90.0,CLM,0.0,
2006,0.01,A,56.915083,-115.102883,Lightning,,,,8/12/2006 14:00,0.0,Surface,Flat,Cloudy,22.0,67.0,E,10.0,0.8
2006,0.01,A,54.253367,-119.86085,Recreation,Campers,Cooking,Abandoned Fire,7/2/2006 12:00,0.0,Surface,Flat,Clear,27.0,29.0,W,15.0,
2006,0.01,A,54.317133,-119.825467,Recreation,Campers,Cooking,Abandoned Fire,7/2/2006 12:30,0.0,Surface,Flat,Clear,27.0,29.0,W,15.0,
2006,0.2,B,55.165233,-116.89955,Power Line Industry,Operators,Power Lines,Unpredictable Event,7/2/2006 20:06,1.0,Ground,Flat,Clear,23.0,60.0,N,5.0,
2006,0.01,A,56.74855,-119.313067,Lightning,,,,7/2/2006 13:30,0.0,Surface,Flat,CB Wet,26.0,40.0,W,10.0,
2006,0.3,B,56.43195,-118.695533,Lightning,,,,7/2/2006 13:00,0.3,Ground,Flat,Clear,25.0,30.0,W,10.0,1.0
2006,0.01,A,56.940217,-118.331617,Lightning,,,,7/2/2006 15:00,0.1,Surface,Flat,Cloudy,20.0,40.0,W,8.0,1.0
2006,0.01,A,56.6938,-118.977983,Lightning,,,,7/2/2006 13:00,0.0,Ground,Bottom,Cloudy,24.0,40.0,SE,5.0,5.0
2006,0.01,A,56.637417,-118.903867,Lightning,,,,7/2/2006 13:20,1.0,Ground,Bottom,Rainshowers,20.0,43.0,SE,5.0,1.5
2006,0.01,A,57.1008,-118.214433,Lightning,,,,7/2/2006 15:00,0.0,Ground,Flat,Clear,17.0,50.0,CLM,0.0,
2006,0.01,A,51.1631,-114.957817,Resident,Mechanized Travel,Vehicle Trans.,Unpredictable Event,7/2/2006 21:40,0.0,Surface,Flat,Clear,15.0,35.0,W,5.0,
2006,0.01,A,49.75175,-113.979017,Lightning,,,,7/2/2006 21:45,0.0,Ground,Upper 1/3,Cloudy,10.0,50.0,W,5.0,1.0
2006,0.03,A,53.930717,-118.968583,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,0.01,A,49.33754,-114.41227,Recreation,Campers,Cooking,Abandoned Fire,7/3/2006 10:00,0.0,Surface,Flat,Cloudy,20.0,54.0,S,5.0,
2006,0.01,A,50.8512,-114.625017,Recreation,Campers,Cooking,Abandoned Fire,7/2/2006 12:00,0.0,Surface,Upper 1/3,Rainshowers,15.0,100.0,CLM,0.0,
2006,3.1,B,55.689167,-118.118167,Lightning,,,,7/2/2006 17:31,0.0,Surface,Flat,Clear,36.0,36.0,SW,20.0,0.5
2006,0.01,A,54.634783,-118.687683,Recreation,Campers,Cooking,Abandoned Fire,6/16/2006 10:00,0.0,Surface,Flat,Cloudy,20.0,35.0,W,46.0,
2006,0.01,A,54.206333,-117.026983,Lightning,,,,7/4/2006 20:00,0.0,Ground,Flat,Clear,20.0,45.0,NW,5.0,
2006,0.01,A,56.248817,-111.132117,Lightning,,,,6/28/2006 16:40,0.0,Surface,Flat,Clear,24.0,40.0,W,5.0,0.4
2006,0.01,A,55.644467,-119.648367,Lightning,,,,1/15/2006 12:00,0.0,Surface,Middle 1/3,Clear,22.0,40.0,SW,7.0,
2006,0.01,A,56.027167,-111.3032,Lightning,,,,7/5/2006 15:04,0.0,Crown,Flat,CB Wet,27.0,31.0,N,4.0,
2006,0.01,A,56.670667,-111.253667,Resident,Resident,Brush,Permit Related,7/12/2006 19:50,4.0,Surface,Flat,Clear,17.0,45.0,NE,10.0,
2006,77.3,D,59.199678,-114.410053,Lightning,,,,6/16/2006 13:00,0.0,Surface,Flat,Cloudy,14.0,45.0,W,5.0,
2006,0.01,A,54.074967,-117.1818,Lightning,,,,7/4/2006 19:48,0.0,Surface,Flat,CB Dry,22.0,35.0,N,10.0,
2006,0.01,A,54.055883,-117.061433,Lightning,,,,7/4/2006 20:15,0.0,Surface,Flat,Cloudy,18.0,40.0,NW,10.0,1.5
2006,0.01,A,53.887983,-116.582217,Lightning,,,,7/2/2006 15:00,0.3,Surface,Middle 1/3,Clear,25.0,25.0,CLM,0.0,1.0
2006,0.01,A,54.793867,-118.269067,Lightning,,,,7/5/2006 6:00,0.1,Ground,Flat,Cloudy,25.0,60.0,CLM,0.0,
2006,0.02,A,56.710967,-119.41645,Lightning,,,,7/2/2006 15:00,0.5,Surface,Flat,CB Wet,22.0,39.0,S,3.0,
2006,0.01,A,52.7305,-116.12195,Lightning,,,,7/6/2006 12:00,0.0,Surface,Flat,Clear,23.0,62.0,CLM,0.0,1.0
2006,25.1,C,56.194183,-111.1299,Lightning,,,,6/29/2006 13:00,5.0,Crown,Flat,Clear,17.5,29.0,W,22.0,1.0
2006,0.01,A,56.861,-111.436,Lightning,,,,7/18/2006 14:49,0.0,Surface,Flat,CB Wet,17.0,78.0,NW,10.0,0.0
2006,7.9,C,54.031,-118.345667,Lightning,,,,7/5/2006 14:55,5.0,Crown,Flat,Cloudy,24.0,30.0,NW,10.0,0.5
2006,0.02,A,58.097198,-116.534052,Resident,Resident,Brush,Permit Related,7/22/2006 11:00,0.0,Surface,Flat,Clear,28.0,35.0,W,18.0,
2006,0.01,A,56.76515,-119.393717,Lightning,,,,7/2/2006 15:00,0.0,Surface,Flat,Cloudy,26.0,80.0,W,10.0,
2006,0.3,B,57.217181,-118.452853,Lightning,,,,7/2/2006 13:00,1.0,Surface,Flat,Clear,22.0,35.0,NW,5.0,1.5
2006,0.02,A,54.815167,-111.566,Recreation,Fishermen,Cooking,Abandoned Fire,7/26/2006 16:35,0.5,Surface,Flat,Cloudy,26.0,40.0,NW,5.0,0.0
2006,0.01,A,56.439019,-117.656123,Resident,Resident,Unclassified,Burning Substance,7/27/2006 14:00,0.0,Surface,Flat,CB Dry,28.0,33.0,S,1.0,
2006,0.4,B,53.40395,-115.419517,Lightning,,,,7/8/2006 14:00,1.0,Ground,Bottom,Clear,27.0,30.0,NW,5.0,0.1
2006,0.1,A,52.728133,-115.842017,Lightning,,,,7/27/2006 19:35,1.0,Surface,Flat,Cloudy,21.0,70.0,CLM,0.0,1.0
2006,0.01,A,52.071,-115.9935,Recreation,Campers,Cooking,Abandoned Fire,8/19/2006 11:00,0.0,Ground,Flat,Clear,21.0,30.0,CLM,0.0,
2006,0.01,A,52.08,-115.99335,Recreation,Campers,Cooking,Abandoned Fire,8/19/2006 11:30,0.0,Ground,Flat,Clear,21.0,30.0,CLM,0.0,
2006,0.01,A,52.075633,-115.98005,Recreation,Campers,Cooking,Abandoned Fire,8/19/2006 12:00,0.0,Ground,Flat,Clear,21.0,30.0,CLM,0.0,
2006,0.01,A,52.0755,-115.978383,Recreation,Campers,Cooking,Abandoned Fire,8/19/2006 12:00,0.0,Ground,Flat,Clear,21.0,30.0,CLM,0.0,
2006,0.01,A,52.078917,-115.93055,Recreation,Campers,Cooking,Abandoned Fire,8/19/2006 12:30,0.0,Ground,Flat,Clear,21.0,30.0,CLM,0.0,
2006,0.04,A,55.867733,-119.151133,Lightning,,,,8/4/2006 3:00,0.2,Surface,Flat,Clear,20.0,35.0,W,10.0,0.5
2006,0.01,A,53.080917,-116.399717,Lightning,,,,8/19/2006 9:00,0.0,Ground,Flat,Clear,26.0,50.0,SE,1.0,
2006,1600.0,E,56.2545,-113.270667,Lightning,,,,6/28/2006 16:00,30.0,Crown,Flat,Clear,32.0,30.0,NW,45.0,8.0
2006,0.01,A,54.126627,-115.756603,Lightning,,,,8/16/2006 19:00,0.0,Ground,Upper 1/3,Cloudy,17.0,45.0,W,10.0,
2006,0.01,A,55.138667,-118.180917,Recreation,Campers,Cooking,Abandoned Fire,8/19/2006 12:00,0.0,Surface,Flat,Clear,20.0,50.0,CLM,0.0,
2006,0.01,A,49.361667,-114.328333,Recreation,Campers,Cooking,Abandoned Fire,8/20/2006 12:00,0.0,Surface,Flat,Clear,28.0,22.0,N,5.0,
2006,0.01,A,52.9685,-116.508183,Lightning,,,,7/22/2006 16:00,0.0,Ground,Flat,Cloudy,23.0,40.0,CLM,0.0,1.0
2006,0.01,A,53.377202,-117.68021,Resident,Resident,Piles,Permit Related,8/21/2006 9:00,0.0,Surface,Flat,Clear,15.0,50.0,CLM,0.0,
2006,0.4,B,56.353867,-119.505583,Resident,Resident,Heavy Equipment,Hot Exhaust,7/3/2006 9:00,0.0,Surface,Flat,Clear,18.0,30.0,CLM,0.0,
2006,0.01,A,55.523,-110.573833,Lightning,,,,6/29/2006 14:00,0.0,Surface,Flat,Clear,26.0,30.0,SE,2.0,
2006,0.01,A,54.805,-115.184833,Lightning,,,,7/3/2006 13:03,0.0,Surface,Flat,CB Dry,24.0,52.0,W,6.0,2.0
2006,1.4,B,53.952967,-118.9717,Railroad,Operators,Rail Transportation,Unpredictable Event,7/1/2006 17:30,1.0,Surface,Upper 1/3,Clear,24.0,15.0,NW,5.0,0.2
2006,1.2,B,57.224967,-114.236767,Lightning,,,,7/2/2006 0:00,0.5,Surface,Flat,Clear,27.0,54.0,SE,6.0,0.1
2006,0.01,A,50.876233,-114.69455,Recreation,Campers,Cooking,Unattended Fire,7/2/2006 12:00,0.0,Surface,Flat,Cloudy,15.0,90.0,CLM,0.0,
