,area
longitude_times_soil_temperature_0_to_100cm_mean,-0.012921385660214526
soil_moisture_7_to_28cm_mean_div_vapour_pressure_deficit_max,-0.013020942777859026
VARI_times_dew_point_2m_mean,-0.013381847075976625
wind_speed_10m_mean_div_vapour_pressure_deficit_max,-0.013408274543986591
relative_humidity_2m_mean_div_et0_fao_evapotranspiration_sum,-0.013955451018137386
wind_gusts_10m_max_div_vapour_pressure_deficit_max,-0.014347531206406233
pressure_msl_mean_plus_leaf_wetness_probability_mean,-0.014685898068803698
wind_gusts_10m_mean_div_et0_fao_evapotranspiration_sum,-0.01469784049717579
soil_moisture_0_to_7cm_mean_div_vapour_pressure_deficit_max,-0.01478313727342806
vNDVI_times_dew_point_2m_mean,-0.015238330352243723
relative_humidity_2m_mean_plus_pressure_msl_mean,-0.015559851945141527
longitude_times_wind_gusts_10m_max,-0.01562906534932298
longitude_times_precipitation_sum,-0.015646876254616842
longitude_times_rain_sum,-0.01573447744396673
latitude_div_vapour_pressure_deficit_max,-0.015835789561516926
wind_direction_10m_dominant_div_et0_fao_evapotranspiration,-0.01630182212855728
wind_direction_10m_dominant_div_et0_fao_evapotranspiration_sum,-0.01630182212855728
longitude_div_surface_pressure_mean,-0.016610153644776433
wind_gusts_10m_mean_div_vapour_pressure_deficit_max,-0.016768712583111644
relative_humidity_2m_mean_div_vapour_pressure_deficit_max,-0.016857855380848507
wind_direction_10m_dominant_div_vapour_pressure_deficit_max,-0.018081811369875862
apparent_temperature_mean_plus_surface_pressure_mean,-0.018163051548951637
surface_pressure_mean_plus_cloud_cover_mean,-0.01936110071441745
surface_pressure_mean_plus_soil_temperature_0_to_7cm_mean,-0.019427063157306065
pressure_msl_mean_div_et0_fao_evapotranspiration_sum,-0.019588692761627186
longitude_times_soil_moisture_7_to_28cm_mean,-0.01967147469687987
leaf_wetness_probability_mean_div_growing_degree_days_base_0_limit_50,-0.0198056124796888
surface_pressure_mean_div_et0_fao_evapotranspiration_sum,-0.02042381006235822
pressure_msl_mean_plus_soil_temperature_0_to_100cm_mean,-0.020510768018956713
latitude_plus_surface_pressure_mean,-0.020546135872162852
et0_fao_evapotranspiration_div_vapour_pressure_deficit_max,-0.02111905221888586
longitude_times_soil_moisture_0_to_100cm_mean,-0.021202969391593038
shortwave_radiation_sum_plus_pressure_msl_mean,-0.02140005358816613
temperature_2m_mean_plus_surface_pressure_mean,-0.021418430797029014
surface_pressure_mean_plus_dew_point_2m_mean,-0.021464936592778053
surface_pressure_mean_plus_growing_degree_days_base_0_limit_50,-0.021603006614264283
wind_gusts_10m_max_plus_surface_pressure_mean,-0.021629858496994798
longitude_times_soil_moisture_28_to_100cm_mean,-0.022263168683099157
longitude_div_soil_moisture_0_to_7cm_mean,-0.022369073387962568
surface_pressure_mean_plus_wet_bulb_temperature_2m_mean,-0.022695019824862085
pressure_msl_mean_div_vapour_pressure_deficit_max,-0.023105738012822924
surface_pressure_mean_plus_soil_temperature_7_to_28cm_mean,-0.023322357710238835
shortwave_radiation_sum_div_vapour_pressure_deficit_max,-0.02367920592412217
surface_pressure_mean_div_vapour_pressure_deficit_max,-0.02369908720120189
wind_speed_10m_max_plus_surface_pressure_mean,-0.02547469636634751
soil_moisture_0_to_7cm_mean_div_soil_moisture_28_to_100cm_mean,-0.02574259972736476
pressure_msl_mean_plus_wind_gusts_10m_mean,-0.025944316175294135
VARI_times_apparent_temperature_mean,-0.02597417304368127
longitude_times_wind_speed_10m_max,-0.027147898490044068
VARI_times_wet_bulb_temperature_2m_mean,-0.02748977292849241
pressure_msl_mean_plus_soil_temperature_28_to_100cm_mean,-0.027493321907083618
longitude_times_et0_fao_evapotranspiration,-0.027641162875284925
longitude_times_et0_fao_evapotranspiration_sum,-0.027641162875284925
surface_pressure_mean_plus_leaf_wetness_probability_mean,-0.027646299993050134
vNDVI_times_apparent_temperature_mean,-0.02799523282122352
relative_humidity_2m_mean_plus_surface_pressure_mean,-0.028693260266499192
shortwave_radiation_sum_div_et0_fao_evapotranspiration_sum,-0.028828612747170718
shortwave_radiation_sum_div_et0_fao_evapotranspiration,-0.028828612747170718
vNDVI_times_wet_bulb_temperature_2m_mean,-0.029464216965261275
shortwave_radiation_sum_plus_surface_pressure_mean,-0.02983895937392837
et0_fao_evapotranspiration_plus_pressure_msl_mean,-0.02998401345648552
pressure_msl_mean_plus_et0_fao_evapotranspiration_sum,-0.02998401345648552
rain_sum_plus_pressure_msl_mean,-0.03000404307417004
vNDVI_plus_soil_moisture_28_to_100cm_mean,-0.030016901965931927
precipitation_sum_plus_pressure_msl_mean,-0.03005097813250521
surface_pressure_mean_plus_soil_temperature_0_to_100cm_mean,-0.03029301050460062
pressure_msl_mean_plus_wind_speed_10m_mean,-0.030379830303122586
VARI_times_soil_temperature_7_to_28cm_mean,-0.03066503445783969
VARI_times_soil_temperature_0_to_7cm_mean,-0.03067799178428579
VARI_div_precipitation_sum,-0.03099115631116083
VARI_times_soil_temperature_28_to_100cm_mean,-0.031083858154380216
VARI_div_rain_sum,-0.031141748166374158
vNDVI_div_precipitation_sum,-0.031177855637734394
vNDVI_div_rain_sum,-0.03133662451510713
vNDVI_plus_soil_moisture_0_to_100cm_mean,-0.031417716578257655
VARI_times_soil_temperature_0_to_100cm_mean,-0.03155860178678303
surface_pressure_mean_plus_wind_speed_10m_mean,-0.031842638849046444
pressure_msl_mean_plus_vapour_pressure_deficit_max,-0.032063443670464424
vNDVI_times_soil_temperature_28_to_100cm_mean,-0.032094766113244765
et0_fao_evapotranspiration_plus_surface_pressure_mean,-0.03210205600522257
surface_pressure_mean_plus_et0_fao_evapotranspiration_sum,-0.03210205600522257
rain_sum_plus_surface_pressure_mean,-0.03221219396901753
precipitation_sum_plus_surface_pressure_mean,-0.03222314781047672
surface_pressure_mean_plus_wind_gusts_10m_mean,-0.03235581527531333
vNDVI_times_soil_temperature_7_to_28cm_mean,-0.03242840121496293
surface_pressure_mean_plus_vapour_pressure_deficit_max,-0.032748569889656506
vNDVI_times_soil_temperature_0_to_7cm_mean,-0.03277703164858203
vNDVI_times_soil_temperature_0_to_100cm_mean,-0.032829083600967736
surface_pressure_mean_plus_soil_temperature_28_to_100cm_mean,-0.03313624073545998
vNDVI_plus_soil_moisture_7_to_28cm_mean,-0.03344533665975746
longitude_times_soil_temperature_7_to_28cm_mean,-0.03349684633850309
longitude_times_vapour_pressure_deficit_max,-0.03353772930355387
surface_pressure_mean_plus_soil_moisture_28_to_100cm_mean,-0.03357952297947902
surface_pressure_mean_plus_soil_moisture_0_to_100cm_mean,-0.03359139573667603
surface_pressure_mean_plus_soil_moisture_7_to_28cm_mean,-0.03361077521882874
surface_pressure_mean_plus_soil_moisture_0_to_7cm_mean,-0.03365527238145904
longitude_plus_surface_pressure_mean,-0.03394662521262485
longitude_plus_pressure_msl_mean,-0.0340611628198828
vNDVI_plus_surface_pressure_mean,-0.03411151092185145
VARI_plus_surface_pressure_mean,-0.034245794611391024
pressure_msl_mean_plus_soil_moisture_28_to_100cm_mean,-0.03488080663409336
pressure_msl_mean_plus_soil_moisture_0_to_100cm_mean,-0.03491267642492094
pressure_msl_mean_plus_soil_moisture_7_to_28cm_mean,-0.034961132194503294
pressure_msl_mean_plus_soil_moisture_0_to_7cm_mean,-0.035094069083014386
VARI_times_temperature_2m_mean,-0.03538264221425755
VARI_times_growing_degree_days_base_0_limit_50,-0.03587887955086203
vNDVI_plus_pressure_msl_mean,-0.03630997723598717
VARI_plus_pressure_msl_mean,-0.03669439759524869
VARI_times_vapour_pressure_deficit_max,-0.037040497595737604
longitude_times_dew_point_2m_mean,-0.03719629055890685
vNDVI_times_temperature_2m_mean,-0.0373415340522908
vNDVI_times_growing_degree_days_base_0_limit_50,-0.03782894684609725
VARI_times_cloud_cover_mean,-0.03786491213937489
vNDVI_plus_soil_moisture_0_to_7cm_mean,-0.03803069003706955
pressure_msl_mean_times_surface_pressure_mean,-0.03843870982008578
pressure_msl_mean_plus_surface_pressure_mean,-0.038559877593909817
vNDVI_times_cloud_cover_mean,-0.03876888745710925
VARI_plus_soil_moisture_28_to_100cm_mean,-0.039169308844184805
vNDVI_times_vapour_pressure_deficit_max,-0.039265914578963064
longitude_times_wet_bulb_temperature_2m_mean,-0.039297156461047346
longitude_times_apparent_temperature_mean,-0.03968142181878312
VARI_div_soil_moisture_0_to_7cm_mean,-0.04008025163834718
longitude_times_temperature_2m_mean,-0.04021085562253162
longitude_times_growing_degree_days_base_0_limit_50,-0.04037110098315779
VARI_plus_soil_moisture_0_to_100cm_mean,-0.04037191276775721
soil_moisture_0_to_7cm_mean_div_soil_moisture_7_to_28cm_mean,-0.040993935560301335
VARI_times_leaf_wetness_probability_mean,-0.04117337903839789
vNDVI_div_soil_moisture_0_to_7cm_mean,-0.04186246892278586
vNDVI_times_leaf_wetness_probability_mean,-0.04202252356862672
VARI_plus_soil_moisture_7_to_28cm_mean,-0.04210606554152741
longitude_times_soil_temperature_0_to_7cm_mean,-0.0431076875770567
VARI_times_wind_direction_10m_dominant,-0.04448249464555539
VARI_times_winddirection_10m_dominant,-0.04448249464555539
VARI_div_shortwave_radiation_sum,-0.04526498706535405
vNDVI_times_wind_direction_10m_dominant,-0.04547793842556628
vNDVI_times_winddirection_10m_dominant,-0.04547793842556628
VARI_plus_soil_moisture_0_to_7cm_mean,-0.045894035254661486
vNDVI_times_VARI,-0.04593829573284039
VARI_times_soil_moisture_28_to_100cm_mean,-0.046091107803515295
vNDVI_div_shortwave_radiation_sum,-0.04620700366781114
VARI_times_wind_speed_10m_max,-0.04622161800360375
VARI_times_soil_moisture_0_to_100cm_mean,-0.04677553572145321
VARI_times_et0_fao_evapotranspiration_sum,-0.04751898643113487
VARI_times_et0_fao_evapotranspiration,-0.04751898643113487
VARI_times_soil_moisture_7_to_28cm_mean,-0.04770063957717683
vNDVI_times_soil_moisture_28_to_100cm_mean,-0.04777678001415391
VARI_div_soil_moisture_28_to_100cm_mean,-0.048032934317872075
vNDVI_times_wind_speed_10m_max,-0.048101737509967074
VARI_div_soil_moisture_7_to_28cm_mean,-0.0483201297369791
vNDVI_times_soil_moisture_0_to_100cm_mean,-0.04834505933989932
VARI_div_soil_moisture_0_to_100cm_mean,-0.048377264824559875
VARI_times_wind_gusts_10m_max,-0.048418492362466696
VARI_times_wind_speed_10m_mean,-0.048669656208501756
VARI_times_soil_moisture_0_to_7cm_mean,-0.04878799136030775
vNDVI_times_soil_moisture_7_to_28cm_mean,-0.0490705042422784
vNDVI_times_et0_fao_evapotranspiration_sum,-0.049197214327287006
vNDVI_times_et0_fao_evapotranspiration,-0.049197214327287006
vNDVI_div_soil_moisture_28_to_100cm_mean,-0.04924008608144379
VARI_div_vapour_pressure_deficit_max,-0.049470785203020784
vNDVI_div_vapour_pressure_deficit_max,-0.04959885024106378
VARI_div_wind_speed_10m_mean,-0.0496561351849096
vNDVI_div_soil_moisture_0_to_100cm_mean,-0.04965767075036134
vNDVI_div_soil_moisture_7_to_28cm_mean,-0.04968292496725429
vNDVI_times_wind_gusts_10m_max,-0.04981948635981585
vNDVI_times_soil_moisture_0_to_7cm_mean,-0.049828885616090494
vNDVI_times_wind_speed_10m_mean,-0.049911934150967174
VARI_div_et0_fao_evapotranspiration_sum,-0.04992376614840747
VARI_div_et0_fao_evapotranspiration,-0.04992376614840747
vNDVI_div_wind_speed_10m_mean,-0.050254491943022464
vNDVI_div_et0_fao_evapotranspiration,-0.05036027005341702
vNDVI_div_et0_fao_evapotranspiration_sum,-0.05036027005341702
VARI_times_wind_gusts_10m_mean,-0.05177458290709759
vNDVI_times_wind_gusts_10m_mean,-0.05262135306030802
VARI_div_wind_gusts_10m_mean,-0.05317540522790181
vNDVI_div_wind_gusts_10m_mean,-0.0539325594723327
VARI_div_wind_gusts_10m_max,-0.0550231143692898
vNDVI_div_wind_gusts_10m_max,-0.05545107790858434
VARI_div_wind_speed_10m_max,-0.05566941570013383
vNDVI_div_wind_speed_10m_max,-0.055759512547970194
VARI_times_shortwave_radiation_sum,-0.05624062982064546
vNDVI_times_shortwave_radiation_sum,-0.05728883827266098
VARI_div_relative_humidity_2m_mean,-0.05971354993787891
vNDVI_div_relative_humidity_2m_mean,-0.06040763930268332
VARI_times_relative_humidity_2m_mean,-0.060466107499296914
vNDVI_times_relative_humidity_2m_mean,-0.0608847408551825
latitude_times_VARI,-0.061038947318878
latitude_times_vNDVI,-0.062096360817786134
VARI_div_surface_pressure_mean,-0.0638340918122518
vNDVI_div_surface_pressure_mean,-0.06424656980988316
VARI_div_pressure_msl_mean,-0.06427776707750935
VARI_times_pressure_msl_mean,-0.06461448695831082
vNDVI_div_pressure_msl_mean,-0.06468984580810647
VARI_times_surface_pressure_mean,-0.06497185215068214
vNDVI_times_pressure_msl_mean,-0.06498596537994367
vNDVI_times_surface_pressure_mean,-0.0653504577552428
vNDVI_plus_VARI,-0.06677206898738468
latitude_div_longitude,-0.06839664533191576
latitude_times_longitude,-0.09028423654893615
wind_direction_10m_dominant_div_winddirection_10m_dominant,
et0_fao_evapotranspiration_div_et0_fao_evapotranspiration_sum,
