latitude,longitude,area
46.11391,-71.15369,0.4
45.92386,-74.17372,0.8
46.62021,-71.73822,0.2
48.26979,-72.70406,0.7
46.23052,-70.75273,1.6
46.91337,-77.90745,26.0
45.94005,-76.06781,2.0
47.31925,-79.33972,8.0
48.57105,-67.73641,2.4
45.88549,-73.29199,0.2
47.83004,-69.43436,70.0
46.44634,-72.71998,1.9
47.29137,-79.0767,3.7
46.44185,-75.00764,0.6
46.68285,-71.23165,0.2
48.60582,-78.2092,0.4
46.23052,-73.685,1.7
46.27518,-70.75787,0.1
46.70714,-75.52169,1.5
46.61391,-71.13132,0.2
46.27608,-70.72398,0.2
46.42926,-72.45172,26.0
48.2545,-71.67301,5.7
45.8801,-75.77133,8.3
46.70534,-75.20541,0.8
48.04047,-66.6814,70.0
47.49131,-69.95076,1.8
45.86841,-74.27521,0.1
46.34053,-71.56249,0.8
45.96703,-74.28934,2.5
46.10402,-73.1511,0.1
46.10761,-73.84143,3.8
46.81745,-71.86936,0.8
50.19005,-61.79822,143.0
46.07105,-73.10704,0.1
45.64988,-76.17796,0.6
48.73591,-76.73227,0.2
47.39808,-68.92161,0.5
45.80936,-76.54592,0.1
48.70264,-67.3499,0.5
49.24491,-65.55716,0.6
50.39539,-70.6978,2.7
45.39359,-71.73463,0.9
48.71883,-78.70093,0.1
48.21433,-71.32659,2.1
49.73502,-76.3457,0.2
48.33333,-68.08821,3.5
51.7545,-67.99274,14.1
49.20354,-73.11436,0.1
50.14179,-74.67423,0.4
48.67026,-71.82516,1.5
50.20084,-61.59782,1.2
46.19994,-74.91407,1.5
46.59772,-71.65227,0.1
49.72602,-78.07916,0.5
50.48322,-76.77539,0.4
46.08693,-76.57685,0.1
48.00899,-65.36962,0.5
49.2554,-72.3292,13.3
46.71163,-72.58666,0.1
48.08423,-65.6007,0.1
48.93645,-68.6747,0.1
46.39988,-72.59233,0.8
48.41757,-72.10569,0.1
49.97153,-68.15129,1.6
50.8738,-69.7692,341.0
48.78597,-72.59432,0.2
52.35222,-67.86513,22204.0
48.04766,-65.4059,0.5
48.51259,-71.26546,6.1
50.03058,-67.25493,0.1
49.76889,-71.72215,2.5
53.75989,-73.71197,1.5
48.95354,-68.6653,0.1
47.71253,-72.53254,3.0
51.02698,-73.92708,2364.0
49.23052,-71.07369,0.1
48.84413,-64.65573,1.9
53.3774,-78.09129,116.0
53.36391,-78.1852,322.0
53.77968,-78.57877,3117.0
53.46883,-73.5229,15732.0
53.53507,-73.06669,40.0
51.11031,-71.64518,7.5
50.6247,-68.59579,0.6
50.64359,-68.89539,0.3
50.85582,-71.67307,1367.0
54.23322,-73.81641,474.0
54.38459,-73.73301,334.0
54.60042,-74.64493,781.0
50.97962,-72.08382,1.4
50.80936,-72.23008,0.2
50.78777,-76.2807,1.5
53.47332,-78.82427,1672.0
50.77158,-76.26365,0.1
50.1292,-73.38861,2.0
50.73412,-76.45311,0.5
49.06385,-75.03804,0.2
50.04317,-76.46359,0.6
49.03687,-75.33573,0.8
50.03148,-76.39007,0.1
50.21343,-73.14699,0.8
53.72153,-78.63627,2275.0
49.49221,-71.0778,11.5
50.76349,-69.1718,1.2
50.91607,-74.06764,22.0
50.66067,-72.38262,0.1
50.90438,-73.88672,376.0
51.56385,-71.35591,23300.0
51.26619,-71.45832,757.0
49.81655,-73.19285,2.3
50.48052,-69.41384,1.4
54.15528,-76.03419,4306.0
50.74311,-77.96447,1249.0
50.48861,-69.56778,0.5
50.6328,-72.42911,10.3
49.81925,-77.26225,33.0
51.82195,-76.30423,110696.0
50.38639,-75.36025,7.0
50.70624,-76.83998,1.5
50.75899,-76.1846,0.8
51.8774,-76.37151,45.0
50.91936,-76.631,20.0
50.3783,-75.51423,12.0
50.2494,-75.01161,1.5
50.24671,-75.02989,1.8
49.79137,-72.21099,10.2
50.72153,-75.67187,0.2
50.6238,-71.88548,3.0
49.92206,-72.9567,0.2
51.78417,-77.35706,10794.0
50.98771,-72.36952,11951.0
51.36031,-72.22264,92541.0
51.27338,-72.40085,16.0
51.18106,-72.13367,370.0
50.1238,-74.29686,15.0
49.48861,-70.94739,2.5
51.46613,-68.89501,0.6
49.88459,-74.49302,3.0
51.24221,-69.33478,9.2
50.45444,-69.48023,2.0
49.53417,-71.10292,3.8
52.81475,-75.88691,115918.0
52.82824,-75.88541,1.0
52.80576,-75.86311,241.0
49.92386,-71.97206,0.4
50.55306,-72.0621,1.0
50.20174,-73.38014,0.3
50.94185,-74.03623,469.0
52.26439,-75.89609,3663.0
52.23861,-76.25844,14311.0
47.16427,-72.51058,0.2
52.56025,-77.39448,5182.0
49.18825,-75.51041,12.0
49.622,-71.02364,0.3
51.18196,-77.89084,657.0
51.19455,-78.01302,0.3
51.23681,-77.53019,4995.0
49.1265,-64.9574,2.0
51.59323,-77.71236,320.0
51.58963,-77.66522,52238.0
51.8774,-69.67862,6216.0
52.77248,-76.15329,0.5
51.26799,-72.01147,9.0
51.07105,-72.28753,4.0
53.29676,-74.8956,4702.0
50.72602,-71.59847,290.0
50.51709,-71.7513,12.0
50.94814,-70.17149,1958.0
51.24221,-70.17674,2379.0
45.73951,-74.12543,0.3
50.66427,-72.11559,0.1
53.54856,-75.54398,376.0
53.54946,-74.7743,234.0
50.39089,-71.03255,612.0
51.99761,-69.30996,67.0
51.04587,-72.62375,5.0
52.54407,-66.98373,1797.0
52.46433,-68.09139,20931.0
52.0045,-69.31288,3303.0
49.3729,-73.79742,10.0
52.48322,-67.96013,4710.0
52.41067,-69.31122,22825.0
52.28058,-67.05099,1803.0
48.5054,-77.83794,9.0
51.83004,-70.00184,2.0
52.46253,-68.60467,3461.0
51.52338,-70.43496,20.0
47.19544,-73.40211,0.1
46.89988,-78.08901,0.2
51.26709,-69.66235,0.4
49.09862,-72.03251,6.0
46.67566,-72.62603,2.0
51.28867,-70.05889,712.0
52.55396,-76.643,296.0
49.09862,-72.03114,2.3
49.10851,-72.04212,0.1
49.10582,-72.04487,0.6
49.10402,-72.03663,0.3
49.28238,-72.37255,1.5
51.45534,-70.80735,2000.0
50.70264,-72.15957,2.0
51.6283,-71.55436,5411.0
51.61481,-71.62322,26127.0
52.15348,-77.86097,318.0
47.13459,-73.28045,0.9
51.46613,-75.21391,11058.0
45.77068,-73.73453,0.1
49.79047,-73.8194,0.5
48.0036,-73.8414,0.2
51.43915,-71.31025,3250.0
51.54587,-78.4624,748.0
52.0063,-78.49416,173.0
51.22332,-73.91671,174.0
48.07824,-77.8091,0.2
53.10761,-75.01442,17266.0
53.36031,-74.20479,11562.0
51.66337,-68.08402,6.0
51.1229,-66.05611,10.0
50.41517,-70.0961,3.1
51.59053,-72.15943,77537.0
51.48412,-70.79723,1597.0
47.44005,-77.6188,0.2
52.15078,-75.18404,15045.0
51.95804,-69.25599,130.0
47.78957,-76.01774,1.0
45.88999,-74.84948,0.2
45.92566,-74.8378,0.1
51.59233,-71.42328,551.0
45.74581,-74.08076,0.1
46.22332,-76.56254,0.6
46.22332,-76.55864,0.4
45.82464,-75.86246,0.1
47.35851,-76.73141,0.7
45.86751,-74.79459,0.2
51.54856,-73.93492,55133.0
53.67566,-77.74393,0.1
48.98322,-64.38241,0.1
45.73412,-74.62286,0.1
51.85582,-69.71651,638.0
47.14898,-73.89683,0.1
46.1265,-77.26456,1.0
48.75899,-78.57106,0.1
46.16427,-77.5288,0.1
46.84862,-79.20661,0.6
45.98861,-75.78544,0.1
45.55306,-75.54994,0.2
46.81205,-78.12593,0.6
46.89449,-78.95525,0.6
46.44994,-77.52068,0.1
45.67656,-76.42792,0.6
46.40438,-71.63797,0.1
45.71613,-76.48197,0.1
46.70264,-72.8629,0.2
48.59323,-66.14491,0.1
45.51169,-75.76917,1.8
49.34413,-73.82505,0.1
47.92476,-78.13983,2.2
45.30036,-72.22954,0.1
46.29676,-77.06511,4.0
48.59323,-69.19969,1.2
48.61931,-69.19966,0.9
46.29407,-77.84118,1.0
45.61751,-76.27162,0.2
45.57554,-75.43833,0.1
49.27968,-68.11566,0.2
47.05486,-77.85859,0.1
47.90978,-69.9839,3.4
47.03238,-73.27792,0.1
46.20804,-75.79435,0.1
48.78957,-64.54921,0.5
46.49221,-76.28369,0.7
45.69005,-76.35487,0.1
46.48861,-73.03762,0.2
46.98861,-76.66139,0.1
48.60492,-69.19832,0.1
47.78597,-70.43308,0.3
45.77968,-74.12798,0.6
48.01979,-66.75804,0.1
48.22512,-78.72975,0.1
46.54856,-72.24608,5.4
46.55216,-72.25225,0.1
47.95714,-69.92345,0.2
46.3729,-75.23566,0.1
46.19634,-76.18764,0.1
45.70804,-71.30114,0.1
48.98322,-68.70341,0.1
46.99041,-71.58201,0.5
47.89449,-72.60094,0.4
47.21163,-73.86768,0.1
47.872,-73.77971,0.1
48.39449,-72.48375,0.2
48.69814,-72.68187,0.8
48.85402,-72.88113,0.2
47.17116,-72.42063,0.5
46.90798,-72.81754,0.2
46.86661,-72.2329,0.1
46.49311,-73.04937,0.1
46.54946,-73.15097,0.5
46.34772,-73.27601,0.2
48.38549,-72.56302,0.1
47.4985,-72.56204,1.2
46.50809,-73.11309,0.2
47.40348,-72.18622,0.1
50.30126,-66.39836,0.0
48.33094,-78.5157,2.1
48.32105,-78.51706,0.3
48.29497,-72.14774,0.1
48.26619,-71.32658,0.8
47.57195,-70.30801,0.4
47.07464,-76.68133,0.1
48.2536,-78.75905,0.1
48.64898,-65.65442,1.3
48.18645,-71.72032,0.1
48.54317,-77.79937,0.2
48.17026,-77.73247,0.2
46.94634,-71.22497,0.4
45.8729,-76.72933,0.1
48.39179,-76.1599,1.2
48.33274,-78.5157,0.4
47.14629,-72.67992,0.4
48.1337,-70.86411,1.2
48.35582,-72.12607,0.3
49.67296,-70.83885,0.1
48.01349,-72.43816,1.1
47.82734,-72.8671,0.4
47.33603,-72.75637,0.4
46.05216,-73.9987,3.0
49.42296,-68.58057,0.6
47.96613,-70.68284,4.7
47.36931,-61.87285,0.3
45.64269,-75.58205,0.8
46.11391,-73.60699,0.1
45.39359,-72.177,0.1
46.66427,-73.49083,4.3
46.57464,-73.41143,0.1
46.28327,-76.8008,0.1
46.83783,-78.90221,0.8
45.56745,-75.54479,0.1
46.07195,-76.88167,0.1
46.94544,-72.25693,0.5
47.53867,-68.80536,0.1
46.58873,-73.14442,1.0
45.58274,-75.43832,0.2
46.94904,-70.26351,2.1
45.85132,-75.31526,0.5
46.91847,-79.11927,0.3
46.94904,-72.24868,0.1
45.8756,-75.41733,0.6
47.08333,-70.04503,0.7
48.21343,-77.92037,0.5
46.15978,-76.63421,1.0
45.56835,-75.44219,0.2
46.30756,-76.05209,0.1
47.53238,-78.69406,5.0
46.53058,-73.20817,0.4
47.27968,-72.80152,0.1
48.26169,-78.88019,0.5
48.19275,-78.15722,0.2
46.84682,-79.21187,0.3
46.43196,-73.14318,0.3
45.89269,-75.88049,0.1
45.8711,-72.01488,0.4
46.1265,-71.84789,0.1
46.22153,-73.89067,1.8
45.22063,-72.33368,0.3
46.47063,-71.75107,0.3
47.38729,-78.82935,0.1
46.30576,-77.31511,1.8
46.6256,-72.73821,2.4
48.21433,-77.91767,0.4
46.95354,-78.93808,0.6
46.45714,-71.55461,0.1
48.32284,-78.1959,0.8
46.93285,-70.38506,0.6
46.29497,-77.54689,0.1
45.1247,-73.87588,5.7
47.22692,-77.29625,0.2
46.72063,-72.37731,5.0
46.59233,-72.99477,7.0
46.36931,-75.03772,0.1
49.39269,-75.33195,26.0
49.41936,-75.36137,10.0
45.08783,-74.33514,0.2
45.1265,-74.33206,0.2
46.79766,-78.84704,0.1
46.28327,-74.01436,1.1
45.92746,-71.98578,0.1
45.07464,-72.5928,0.2
46.29676,-75.52216,0.5
45.381,-73.91934,0.1
45.98142,-75.75568,0.1
46.03148,-74.94948,0.1
45.80576,-76.37796,0.1
45.59143,-76.04863,0.7
47.34233,-72.44559,0.3
45.56475,-75.44733,0.6
45.58094,-75.46145,1.3
46.60851,-74.08812,0.2
46.85761,-72.82413,8.1
48.05846,-72.37226,0.1
45.66067,-75.02929,0.3
45.89988,-76.73449,16.0
45.56475,-75.44091,0.1
45.06475,-72.84027,0.4
45.68465,-72.36517,0.5
45.78957,-75.07173,3.4
46.30036,-76.12241,0.1
45.65348,-71.56661,3.0
45.38909,-71.8026,6.8
45.35402,-71.76551,0.1
46.11391,-70.69032,0.6
45.02158,-72.18257,0.1
46.631,-72.66143,0.2
45.03597,-72.83079,5.0
45.26979,-72.11811,0.1
45.01979,-72.66031,0.3
45.74671,-76.31014,0.2
45.58603,-72.06406,0.2
46.02248,-75.93783,0.2
46.29676,-75.87892,0.8
46.86481,-72.89036,1.6
46.05306,-73.655,0.3
47.49221,-72.68345,0.2
47.41067,-72.80941,0.1
46.1274,-73.5927,0.1
45.95624,-71.36622,0.2
46.09502,-71.42867,0.3
46.04946,-73.72408,0.2
48.71973,-79.05334,0.7
48.45983,-78.91863,52.0
47.85492,-77.78776,4.9
46.89988,-72.36007,0.2
45.93825,-74.31394,0.1
48.57464,-79.20243,0.7
46.39269,-71.6848,0.1
45.74491,-75.63316,5.1
48.1337,-78.03887,0.1
46.1211,-73.85698,1.2
46.63639,-75.22904,1.0
46.90438,-69.91667,0.2
46.30126,-72.30339,2.6
48.46073,-71.20525,0.1
46.90708,-71.11664,0.1
46.08004,-73.51073,0.1
48.53867,-79.31296,0.1
46.13639,-73.67732,0.1
45.57374,-75.43705,2.5
46.30126,-76.00263,1.0
48.27788,-79.04009,0.5
45.39089,-72.21927,0.1
45.84053,-72.43158,0.2
48.82195,-78.27187,0.2
45.61301,-75.37553,2.7
46.36301,-73.62627,16.0
46.31835,-74.1237,0.1
46.59413,-74.78491,3.0
45.61211,-72.57948,1.0
45.15258,-73.68241,8.0
45.86931,-74.20479,1.3
46.42296,-72.45042,0.2
48.10941,-65.44612,1.2
46.14089,-72.78531,30.0
48.18106,-77.85193,3.9
48.09053,-78.098,4.0
48.75989,-77.51239,2.0
45.48861,-74.02945,0.1
46.26619,-73.54951,0.1
46.41337,-72.72261,0.1
46.77338,-72.69222,0.1
46.37021,-72.57682,0.2
46.53238,-72.72647,2.2
46.52068,-72.76798,0.3
45.91607,-72.33523,0.2
48.81295,-79.16943,0.1
48.78867,-69.05603,1.3
45.86571,-72.44834,0.1
48.22872,-78.13562,5.7
48.34233,-77.67694,0.2
47.61031,-79.47465,0.6
46.26349,-73.51959,0.6
47.04946,-71.43665,3.8
45.93915,-71.31135,2.5
46.90348,-71.16535,0.1
48.57734,-71.71194,0.4
45.35402,-73.15259,0.1
48.7494,-72.1162,0.1
46.3828,-74.82551,0.1
48.85042,-72.21583,0.3
45.76799,-72.16022,0.2
50.56565,-67.4377,0.3
45.57554,-72.58444,0.1
48.49041,-77.62867,2.0
45.76439,-74.44457,1.7
48.57464,-72.24728,0.1
48.67926,-71.17781,3.2
46.34772,-71.3203,0.8
49.08603,-68.42997,4.2
48.51349,-71.26817,0.5
46.41607,-74.95304,1.5
45.8792,-74.29458,1.0
46.08963,-75.11609,0.2
46.1319,-73.86865,3.8
45.85672,-74.78426,1.3
49.0054,-72.53672,1.2
46.98591,-71.25951,0.1
46.622,-73.84989,6.6
46.14089,-74.65239,0.3
46.98232,-71.5016,0.1
46.57554,-73.8434,0.9
46.92476,-71.76091,0.7
47.05126,-71.03186,0.5
46.19544,-74.86989,2.0
46.66067,-72.04402,16.0
47.07195,-71.04372,1.6
49.78507,-76.52901,0.5
46.83513,-71.46582,5.8
46.00899,-71.30614,0.5
46.03058,-74.37003,0.1
46.98142,-71.10076,0.5
45.95983,-74.00442,0.6
48.55396,-67.77627,1.5
46.89808,-71.28332,0.5
46.07914,-73.56129,0.1
46.44365,-71.9243,0.1
46.48052,-72.65622,0.2
48.20624,-65.85189,0.5
46.13999,-73.62124,0.2
45.8738,-73.99225,0.1
47.55666,-70.5167,2.5
46.1256,-74.40369,3.5
48.80846,-79.22405,0.2
46.90168,-71.37586,0.8
46.48052,-75.11051,2.0
50.1229,-67.1981,0.4
46.02068,-74.14983,2.0
46.55396,-71.89182,0.1
46.75899,-73.86809,3.2
46.74311,-70.01378,0.4
46.05936,-73.99611,0.5
46.17116,-73.60953,1.5
46.71883,-77.37863,3.3
46.34772,-72.92965,0.8
45.8783,-73.99225,0.1
45.77608,-71.24484,0.1
46.31205,-73.00521,1.8
45.29047,-72.16947,0.1
45.53238,-73.97304,0.1
45.52968,-73.97047,0.1
46.39179,-72.5729,0.2
46.29137,-75.44013,1.1
46.14629,-73.54569,0.5
49.2545,-75.90013,14.0
47.89719,-74.6385,112.0
46.3837,-74.25772,0.1
46.68735,-71.16872,5.5
46.90348,-71.37718,0.1
45.68016,-72.92534,0.1
47.00719,-74.32806,0.1
48.83963,-72.60518,56.0
46.10851,-73.65369,0.8
45.93016,-71.31911,0.1
46.34323,-74.55858,0.1
46.78957,-73.1115,384.0
46.46793,-72.72911,7.4
46.55576,-71.79279,1.0
46.24041,-74.07553,0.1
46.56115,-71.67545,0.3
47.34862,-75.94823,206.0
48.99581,-73.04907,6538.0
45.72962,-74.09581,0.7
45.8783,-74.07558,1.5
48.65528,-71.19827,3.3
46.65618,-71.02961,0.5
46.09682,-73.04702,2.5
48.04676,-69.26876,0.2
46.39629,-71.67437,0.3
46.16607,-72.06386,0.1
49.09143,-65.10761,0.7
46.55576,-71.79541,0.1
46.84143,-73.71187,4.1
49.32284,-68.35734,0.3
46.80126,-73.63514,1.3
47.67656,-70.07398,4.6
47.60402,-72.24066,2.0
48.08423,-77.8091,0.1
45.7527,-70.83204,0.1
45.74491,-75.79983,0.1
47.72962,-70.38324,2.0
48.6238,-72.40578,0.5
49.97692,-73.59814,0.1
48.39629,-64.55354,0.1
50.30126,-65.11739,7.0
46.71523,-75.18835,2.0
45.73322,-74.15249,1.3
46.78957,-74.08654,0.1
48.82914,-79.45355,3.0
53.57824,-77.30607,1.5
51.1238,-76.24713,11.0
46.25809,-74.71878,0.1
46.05756,-74.72149,0.1
49.97422,-73.43568,0.1
50.67746,-77.65247,0.3
50.8756,-77.36963,0.8
47.16427,-73.33598,0.1
48.58184,-71.36365,0.4
49.32015,-72.0963,0.2
52.32734,-74.54802,5661.0
51.66757,-74.56593,7134.0
46.13909,-74.86605,0.1
46.39988,-75.01943,0.1
46.29676,-74.14063,0.4
47.53597,-73.86338,0.1
48.42026,-72.10298,0.6
50.19814,-66.6189,0.9
48.95804,-72.22672,0.2
48.41847,-72.10433,0.1
48.42026,-72.10162,0.1
49.36121,-76.192,0.5
50.91936,-75.7229,6.7
49.89629,-71.04005,1.6
47.65438,-70.40866,0.1
49.77428,-71.34982,1.0
49.78507,-69.25951,0.1
49.03687,-79.17044,0.2
46.52068,-72.70556,0.8
49.66607,-71.65694,6.0
50.29676,-64.08783,0.0
47.96973,-70.3199,0.2
50.28597,-69.87022,0.6
46.68375,-79.07153,0.1
46.33783,-77.07682,1.2
45.76169,-74.07947,0.5
49.97872,-76.76341,38.0
49.61301,-75.50283,17.0
48.52068,-66.10149,0.1
46.82734,-79.15747,0.3
50.06835,-67.75487,0.6
48.95084,-78.33059,32.0
48.98142,-78.88104,12.7
51.02158,-75.14951,418.0
50.03597,-72.04833,0.5
50.18016,-72.23596,0.2
49.94724,-71.57635,4.5
49.45084,-71.81812,4.0
46.92566,-72.43548,5.5
46.44095,-72.92953,0.2
49.2527,-71.67284,0.2
50.67926,-72.08333,0.4
47.38549,-72.78153,0.4
51.70534,-71.92163,1.5
50.15888,-70.91858,0.2
46.46343,-72.87489,0.3
47.6211,-76.33333,4.2
50.29587,-71.0411,6.0
50.25899,-73.25878,1.2
49.41427,-69.95162,5.7
49.43645,-70.04461,45.0
49.44455,-70.02247,0.1
49.45084,-69.96403,2.2
49.45534,-69.95573,15.0
49.30396,-72.89184,2.4
52.81295,-76.07143,108.0
52.81205,-76.02084,103.0
53.53058,-72.97882,47.0
53.54137,-73.23941,29.0
49.03777,-70.04767,0.1
47.81655,-69.48393,0.6
49.23771,-72.97521,11.0
46.21703,-76.07553,0.1
49.54227,-71.03621,10.1
47.73412,-73.27584,5.6
51.79497,-61.84542,55.0
51.70354,-61.73839,525.0
46.60222,-72.64703,0.1
45.82734,-73.73193,1.0
50.44724,-69.64972,18.0
48.96073,-69.04635,1.2
47.74041,-69.60515,0.5
49.22692,-68.42013,0.9
49.04766,-69.0065,0.2
47.89808,-72.15728,0.4
48.58094,-69.31022,0.8
49.35042,-71.47239,1.0
46.78867,-73.85756,0.2
49.39179,-67.9323,0.2
49.2509,-69.13636,2.0
50.85492,-64.12393,1064.0
50.92026,-64.11674,0.2
49.15708,-65.78245,0.5
49.68196,-69.03747,0.4
47.19005,-72.23544,0.1
50.21433,-66.35764,6.0
50.59952,-68.66242,1.0
49.65348,-68.93749,0.6
48.29137,-65.77251,0.1
50.21883,-66.3492,0.0
50.90348,-64.14955,298.0
46.35402,-73.15103,0.9
46.80756,-73.0426,0.1
45.8801,-73.97546,0.1
49.11121,-68.63782,1.2
54.03507,-70.98928,32.0
46.75809,-78.9278,1.3
45.90708,-76.54456,0.7
46.39359,-76.13276,0.3
48.65348,-71.7639,0.3
45.75809,-76.76244,0.7
45.86031,-75.62793,0.1
45.96073,-75.75183,0.1
46.04766,-75.5341,0.1
45.65618,-74.60877,0.8
46.11931,-74.68643,0.1
47.1229,-77.94978,0.2
45.63459,-75.64609,0.2
45.76979,-72.6151,0.1
48.24311,-72.44328,0.6
49.30576,-75.35874,1.0
48.24221,-74.34375,0.6
53.68735,-76.04992,26.0
46.37021,-72.77338,0.4
45.14808,-71.74872,0.4
48.69814,-76.79109,0.1
51.03327,-75.11661,928.0
53.35851,-73.15763,20.0
50.7554,-76.44882,3.0
53.54856,-71.68945,533.0
50.82464,-75.01215,0.5
50.77248,-74.99716,0.5
49.97602,-76.55397,0.7
53.05846,-73.90021,94.0
50.22063,-76.51587,0.1
50.86031,-77.16097,2.6
51.64539,-76.72536,49.0
53.49581,-76.62887,63.0
50.67656,-63.67904,3.5
50.74221,-74.30917,19.0
50.76259,-74.3598,10.0
53.09143,-78.64271,0.1
51.81385,-66.19763,82.0
50.86841,-73.47007,0.3
54.1337,-78.84452,40.0
51.94544,-62.13311,2.0
52.27518,-76.36963,24.0
50.58094,-66.13126,0.2
50.32284,-72.55094,0.2
51.59952,-70.6863,13.0
50.59233,-66.13833,2.5
51.18555,-74.41236,9.0
50.46343,-72.54801,0.7
49.94095,-68.4469,0.6
50.59143,-66.14117,0.5
50.59233,-66.14117,1.0
50.67656,-63.68046,3.0
50.67476,-63.68046,2.5
50.72332,-72.49574,0.2
50.91427,-67.36674,1.3
54.48142,-78.15119,5908.0
53.18915,-75.15016,987.0
52.0045,-70.98539,3561.0
50.83094,-71.2443,7.0
53.92026,-79.0192,3022.0
51.57105,-76.02256,460.0
51.04497,-78.20566,611.0
50.86931,-71.77776,5.0
51.13999,-71.11077,7.1
51.90798,-70.03669,6.0
50.70084,-70.70456,19.0
50.65168,-75.57624,0.8
52.06295,-77.96928,2573.0
53.6247,-79.04239,73.0
45.80936,-73.77011,0.7
53.46163,-74.93505,522.0
53.20444,-73.67192,3.5
53.24761,-73.61106,603.0
54.22872,-76.49385,49.0
52.05756,-69.15789,18.0
54.21703,-76.3613,15.0
46.1247,-74.83622,1.3
51.99221,-76.00739,3.0
45.93465,-74.22672,1.2
46.66067,-77.77044,2.0
46.26619,-73.94796,0.5
46.96163,-75.13636,0.2
46.60941,-74.81893,0.2
49.89089,-70.56658,0.4
46.30666,-73.40235,0.1
46.35312,-73.85803,3.0
45.90348,-74.15245,1.1
45.7518,-75.69973,0.3
49.0045,-65.26067,0.3
50.28148,-65.66978,3.5
47.67296,-78.29327,0.7
47.17116,-76.02248,0.1
45.83963,-76.44966,0.5
45.61481,-75.69343,0.1
49.94005,-70.5982,3.0
46.29317,-71.82162,0.1
48.09952,-72.16667,0.5
50.26079,-60.6867,13.0
48.35312,-72.21617,0.1
48.32195,-69.49865,2.3
48.11661,-65.46228,0.1
45.46523,-71.20897,0.5
46.04497,-74.23704,3.0
45.85761,-72.3676,0.8
46.68106,-73.84064,0.1
45.65258,-74.60877,0.1
45.83783,-72.50201,0.1
46.07374,-71.43389,0.3
46.29856,-73.67841,0.1
46.19185,-73.33742,0.8
45.90258,-74.60076,0.1
45.76079,-73.04595,0.8
45.68465,-75.09715,0.8
45.06565,-72.88101,0.5
46.20624,-73.48701,0.4
46.30126,-70.85939,0.1
45.55666,-75.63327,1.5
46.08513,-70.7685,0.1
48.14629,-66.41532,1.9
46.14089,-73.53661,0.1
46.11751,-73.01717,1.0
45.67386,-75.62033,2.1
45.02338,-74.54007,22.2
46.14179,-74.57944,0.1
48.14808,-65.70417,1.0
46.77428,-70.98162,0.1
46.26979,-73.46617,0.2
45.59323,-72.6204,0.2
45.56565,-75.62556,0.2
45.41936,-72.33723,0.2
46.86031,-72.3851,6.2
45.94904,-74.23448,0.2
45.49131,-74.03202,0.3
46.63639,-72.30976,1.6
45.6265,-75.01903,0.4
48.84772,-68.91393,5.2
46.32015,-74.9987,0.3
48.16337,-79.04693,0.5
46.92746,-71.55831,1.2
45.76799,-75.57689,2.9
46.08423,-70.38296,1.9
45.98412,-73.93917,5.2
47.05666,-70.91007,0.9
47.21883,-70.22219,2.5
46.23142,-72.34906,1.5
48.19724,-72.21222,0.4
45.77338,-74.15506,0.8
46.35492,-72.76558,0.9
45.74761,-75.19201,0.1
48.31745,-72.09364,2.9
47.02878,-69.68139,0.4
48.45624,-64.43355,0.1
46.04856,-73.72538,0.1
46.1247,-73.59271,0.1
46.10222,-74.49092,1.0
45.90618,-73.28293,6.9
45.68915,-75.56531,0.2
46.54047,-73.83822,0.1
46.05576,-73.8113,0.3
48.93285,-72.05322,2.9
45.47512,-75.80255,4.0
45.8756,-72.13437,0.1
46.12021,-74.48184,0.1
46.20534,-75.82164,0.0
46.27518,-73.24219,3.0
45.75809,-73.69586,0.1
46.0018,-73.11876,7.8
48.64269,-64.37583,0.8
46.18555,-74.65238,0.1
46.20804,-74.63808,0.1
46.05216,-71.36095,0.6
49.52428,-71.19458,5.2
47.3792,-72.77888,0.1
48.96883,-72.74041,0.1
46.32105,-72.71744,0.7
49.09772,-72.13096,0.1
48.1337,-76.77404,0.2
48.60761,-71.58197,0.1
49.08423,-72.98627,0.1
45.99761,-70.8377,0.1
49.23232,-68.24036,0.1
48.83783,-72.09425,0.6
46.63639,-73.7613,1.1
47.56655,-70.37135,0.6
51.97153,-75.85827,10.0
48.6283,-78.95646,11.5
48.53507,-68.0779,0.6
48.63459,-71.14217,0.2
46.85042,-71.90089,0.1
46.88909,-78.42368,0.2
50.31475,-64.3277,0.4
46.52248,-72.71863,0.8
48.57464,-65.29256,0.4
48.00899,-78.22849,1.2
46.07644,-73.81648,0.1
47.35761,-73.10693,0.8
51.08513,-69.06329,0.3
45.53957,-73.95763,0.1
46.30936,-72.64584,0.1
49.18016,-68.26867,0.3
46.82015,-73.89432,3.4
46.01619,-75.09415,0.2
46.15528,-75.67081,1.4
46.1283,-74.84659,0.1
45.66936,-75.62291,0.2
47.99221,-78.25942,5.2
45.76079,-73.90635,0.5
46.36031,-73.87888,0.1
50.96163,-75.32191,0.8
51.70354,-76.70356,676.0
51.6319,-76.25799,68.0
53.5045,-77.81821,31.0
49.68375,-72.45274,8.2
50.28687,-72.38711,7.2
53.11391,-78.48951,997.0
48.74311,-65.77742,0.1
45.96703,-74.94954,0.6
48.85222,-72.78686,0.1
50.69724,-66.19605,3.8
48.85941,-65.28959,7.0
51.41517,-63.38783,500.0
51.03507,-63.39808,0.6
48.97872,-65.57648,0.1
50.69005,-63.30352,0.3
50.96433,-61.72287,5.2
53.73861,-78.86193,0.7
46.08783,-77.05999,0.3
47.47872,-78.41134,0.1
