Date,Latitude,Longtitude,vNDVI,VARI,Area
1991-06-17,50.57195,-71.86286,0.07497704,0.0994309,160.0
1991-06-17,50.48142,-71.89829,0.17626794,0.25921598,3.0
1991-06-17,49.80936,-71.84002,0.16335271,0.2475057,2.2
1991-06-17,50.39988,-72.48166,0.076683804,0.11183283,0.8
1991-06-17,50.81565,-73.0449,0.17878552,0.2649102,2.3
1991-06-17,50.35582,-71.72886,0.1001321,0.15294096,1.5
1991-06-17,49.93735,-72.41756,0.22973894,0.34322274,3.0
1991-06-17,49.59772,-70.9125,0.3931473,0.54061174,0.1
1991-06-17,50.6238,-71.85004,0.06344132,0.09132132,0.1
1991-06-17,50.32015,-73.03404,0.07776411,0.11307644,9770.0
1991-06-17,49.93825,-72.52325,0.190724,0.27298003,0.1
1991-06-17,49.91517,-72.36918,0.18352494,0.2769558,0.3
1991-06-18,50.09143,-72.70234,0.12466206,0.18732446,42000.0
1991-06-18,50.16517,-73.6798,0.10137213,0.15542449,0.8
1991-06-18,48.52698,-71.01544,0.16329302,0.2375447,0.1
1991-06-18,49.82195,-74.43448,0.105418436,0.16848363,0.1
1991-06-18,49.88819,-72.85944,0.3632788,0.6310106,0.1
1991-06-18,49.8783,-71.76495,0.1682836,0.2580451,0.1
1991-06-18,49.84862,-71.51778,0.05142806,0.07455778,400.0
1991-06-19,48.54047,-71.4058,0.19177009,0.2804265,0.6
1991-06-19,50.45444,-74.56638,0.078207895,0.117192425,13.1
1991-06-19,50.44904,-73.55932,0.18926929,0.2527444,1.8
1991-06-20,49.1319,-73.21839,0.20898089,0.31923375,0.4
1991-06-19,49.32464,-73.81264,0.058761463,0.08965221,0.1
1991-06-19,50.91157,-72.10248,0.13015836,0.21614769,180.0
1991-06-22,48.21073,-72.08434,0.314767,0.4767225,0.1
1991-06-19,49.04766,-71.00787,0.15704179,0.23605435,22.5
1991-06-23,49.49311,-72.10713,0.13026033,0.19850884,0.1
1991-06-25,49.23681,-71.35055,0.18989941,0.28501758,0.2
1991-06-26,49.29047,-72.34635,0.3270994,0.46067867,0.2
1991-06-26,49.33423,-72.42548,0.11243318,0.16868804,0.4
1991-06-27,49.48052,-71.76412,0.18016279,0.28616896,0.1
1991-06-27,49.92656,-71.13593,0.23641974,0.3451295,0.1
1991-06-27,49.96883,-71.11074,0.24864057,0.3683087,0.1
1991-06-24,50.01439,-71.13728,0.15210603,0.22342634,1.3
1991-06-30,49.82015,-71.35534,0.1778011,0.27462783,0.3
1991-07-01,49.11751,-73.11033,0.1311368,0.20348506,1.5
1991-07-01,48.85222,-72.93713,0.21521671,0.33450788,0.5
1991-07-02,48.39359,-70.79135,0.35501724,0.517526,0.2
1991-07-02,49.51259,-71.94737,0.21686219,0.39147398,4.5
1991-07-03,48.94005,-71.64887,0.17202446,0.26134613,1.1
1991-06-30,49.36841,-73.48205,0.2558037,0.3777225,0.5
1991-07-04,48.51169,-71.26546,0.10136464,0.145949,0.1
1991-07-15,48.66337,-70.11356,0.19503638,0.2685227,0.1
1991-07-18,49.80576,-74.55546,0.101513825,0.16265127,0.9
1991-07-16,49.3783,-74.37385,0.38962218,0.6115949,1.5
1991-07-19,49.50809,-74.24308,0.22509138,0.33043438,325.0
1991-07-19,49.57015,-70.64448,0.33025146,0.46204674,8.0
1991-07-19,49.39808,-75.06675,0.23550838,0.32332963,38.5
1991-07-19,48.96973,-73.26073,0.15397896,0.2510779,3.0
1991-07-19,49.76889,-73.69291,0.087076865,0.13352221,0.1
1991-07-19,49.51079,-73.66828,0.26433185,0.36635554,0.1
1991-07-29,48.58513,-71.63948,0.33699974,0.52366686,0.3
1991-07-20,51.24311,-72.31178,0.15148985,0.21817303,15.0
1991-08-07,50.66847,-72.8443,0.05043773,0.07379562,200.0
1991-08-07,48.8792,-72.24863,0.0828324,0.13227257,40.0
1991-08-07,49.3828,-71.55847,0.26443163,0.4069242,0.1
1991-08-08,48.34772,-71.11119,0.24139895,0.32981512,0.3
1991-08-08,48.3783,-70.51022,0.30943954,0.39944506,0.1
1991-08-08,49.67746,-74.48749,0.10659373,0.16624159,0.6
1991-08-09,48.34053,-71.14502,0.18919083,0.266169,0.1
1991-08-09,48.28597,-72.29008,0.09764142,0.22708741,0.7
1991-08-09,49.30126,-71.77679,0.17187035,0.28635237,1.6
1991-08-07,50.67746,-72.81488,0.11402749,0.1680155,3.0
1991-08-10,48.78238,-72.00281,0.109741606,0.16973527,0.9
1991-08-13,49.67746,-73.58745,0.15431093,0.20763026,11.7
1991-08-13,49.56565,-73.27232,0.2293997,0.34682432,0.1
1991-08-13,50.6301,-71.85996,0.07158501,0.104753494,2.7
1991-08-13,50.20714,-74.28837,0.18693799,0.28554478,0.7
1991-08-13,50.16427,-71.037,0.15309314,0.25645462,2.6
1991-08-13,50.00899,-71.13168,0.1814771,0.25354856,0.8
1991-08-13,50.72242,-74.49006,0.15402915,0.23468095,5.3
1991-08-13,50.22063,-73.86326,0.2508248,0.40083617,0.1
1991-08-15,49.95084,-73.94968,0.115844406,0.1830835,0.1
1991-08-15,49.54047,-73.79453,0.19710141,0.29415774,0.1
1991-08-16,50.42836,-74.47459,0.20304671,0.28278792,1.5
1991-08-21,49.54137,-71.0764,0.16209768,0.23360096,0.5
1991-08-25,48.31745,-71.32116,0.15983295,0.23891135,0.1
1991-10-25,48.41427,-71.98239,0.21793745,0.3382866,2.0
1991-04-13,46.10042,-75.8035,0.1953811,0.30835184,7.0
1991-04-14,46.18825,-75.97922,0.22985287,0.33806977,3.4
1991-04-26,46.1319,-74.50158,0.2644985,0.34909457,0.2
1991-04-27,46.10492,-74.67347,0.17145167,0.20987593,0.3
1991-04-27,46.27878,-76.0508,0.3261505,0.45739663,0.4
1991-04-27,45.99221,-75.90631,0.2553914,0.37177667,0.3
1991-04-27,46.34682,-75.55858,0.2700754,0.42190647,1.0
1991-04-27,46.34053,-75.55989,0.3642781,0.5837289,1.6
1991-04-28,45.93285,-74.52385,0.359447,0.5162846,0.3
1991-04-28,46.03148,-74.66839,0.36124966,0.51231354,0.5
1991-04-28,46.13729,-74.47275,0.21791571,0.29003844,0.1
1991-04-29,45.68465,-75.49356,0.37886733,0.5108279,0.5
1991-04-29,46.25719,-74.72138,0.18637332,0.25315985,4.0
1991-05-09,45.66607,-76.38836,0.3076116,0.4342424,1.0
1991-05-09,46.61211,-77.95549,0.46191645,0.62451786,3.0
1991-05-11,46.19994,-75.9974,0.26049718,0.38929063,0.2
1991-05-11,46.13819,-74.47404,0.2402392,0.3128621,1.0
1991-05-11,45.90348,-74.15245,0.14821821,0.24030392,2.0
1991-05-11,46.3747,-74.91536,0.1901514,0.27645397,2.6
1991-05-12,45.8774,-76.71512,0.1808535,0.28121048,2.0
1991-05-12,46.03777,-74.00949,0.31574643,0.49831456,0.4
1991-05-10,45.9985,-74.18786,0.24631071,0.36376756,0.2
1991-05-13,45.66427,-76.06274,0.1748902,0.25937238,0.1
1991-05-13,45.81835,-76.70742,0.10592697,0.16496654,0.3
1991-05-19,46.69544,-75.33799,0.32076687,0.45980203,0.2
1991-05-16,47.94185,-76.40324,0.25889662,0.4058979,2.0
1991-05-20,46.07015,-74.33204,0.34116068,0.4996201,0.1
1991-05-20,45.94095,-74.39856,0.37132722,0.5724701,0.3
1991-05-21,46.04047,-75.10837,0.42745236,0.58021826,0.1
1991-05-24,46.77698,-75.34182,0.19669494,0.2830478,0.8
1991-06-03,45.81655,-76.70613,0.18087971,0.2806289,0.2
1991-06-07,46.21973,-75.82423,0.3728221,0.83199984,0.1
1991-06-07,47.35222,-78.22876,0.25169182,0.50204617,3.8
1991-06-08,46.32284,-75.04687,0.27623704,0.37987497,0.1
1991-06-08,46.39179,-74.90102,0.448866,0.5888071,0.1
1991-06-08,45.93285,-76.13822,0.23958543,0.4288578,0.1
1991-06-10,45.90528,-76.92892,0.10859191,0.16068964,0.2
1991-06-10,46.89898,-76.85349,0.5992435,0.7170765,14.0
1991-06-10,46.63999,-78.02701,0.08499658,0.16030328,0.7
1991-06-10,46.89629,-76.84428,0.45179042,0.58537334,0.2
1991-06-14,46.20983,-77.75926,0.15640883,0.23352651,0.1
1991-06-21,46.61211,-76.94371,0.21393172,0.2822758,0.2
1991-06-23,46.1337,-74.60437,0.3715255,0.44383866,0.1
1991-06-16,45.78867,-74.84831,0.32456067,0.4993593,0.2
1991-06-23,45.99311,-75.93657,0.34281808,0.69306237,0.1
1991-06-16,47.04227,-77.57805,0.29807237,0.43369776,0.1
1991-06-26,48.05396,-74.38976,0.24020089,0.38556126,0.8
1991-06-27,45.94275,-75.09166,0.36535677,0.520099,1.0
1991-06-27,45.54676,-76.55251,0.27979264,0.35634428,1.7
1991-06-27,46.38729,-76.74218,0.38072193,0.57344407,0.2
1991-06-27,46.47962,-77.91275,0.2940353,0.4284313,0.7
1991-06-27,46.75899,-75.13385,0.19090782,0.29262304,0.1
1991-06-27,46.3711,-76.55857,0.22146046,0.33737853,1.0
1991-06-27,46.57374,-77.21729,0.46226567,0.5737249,0.2
1991-06-27,46.06925,-75.76074,0.12871975,0.19575022,0.1
1991-06-27,46.2509,-77.69928,0.27822316,0.39536652,1.0
1991-07-01,45.54587,-76.57691,0.31206578,0.39442503,0.1
1991-07-01,45.95084,-76.01478,0.07819327,0.123511136,0.1
1991-07-02,45.92566,-76.04713,0.25471985,0.3920559,0.3
1991-06-27,46.02248,-77.038,0.33025736,0.47057125,1.0
1991-07-02,45.66936,-74.62548,0.297485,0.42629614,1.0
1991-06-27,47.27698,-77.65341,0.26651525,0.4012041,0.4
1991-06-27,46.42746,-78.33072,0.2819463,0.40339336,1.3
1991-06-27,45.65798,-75.61777,0.46522304,0.6325404,0.4
1991-07-03,45.74311,-76.60739,0.17131853,0.25218534,0.5
1991-06-27,46.75809,-75.62335,0.21297711,0.33861294,0.1
1991-07-09,46.27698,-75.78909,0.7258589,-0.5728256,0.1
1991-06-27,45.98412,-75.02897,0.2898794,0.3751795,0.2
1991-07-05,46.16936,-75.45455,0.34263024,0.43942904,0.1
1991-07-11,45.75809,-75.93555,0.2617807,0.39552084,0.1
1991-07-13,46.33423,-76.07552,0.32054612,0.45392078,0.1
1991-07-16,46.1247,-77.76586,0.2351438,0.349963,0.3
1991-07-15,46.43465,-76.92823,0.23768179,0.3916767,0.7
1991-07-16,48.28148,-75.1045,0.098209254,0.21811311,0.1
1991-07-17,47.58513,-77.784,0.09799441,0.19853391,0.2
1991-07-19,46.63549,-77.40095,0.35439706,0.48325005,4.0
1991-07-17,47.74041,-75.38323,0.46171364,0.6884946,0.1
1991-07-17,45.66157,-75.6921,0.40104395,0.53556275,2.5
1991-07-17,46.73142,-77.51773,0.16757523,0.25822434,0.6
1991-07-17,46.63729,-77.39571,0.30599064,0.4224236,3.5
1991-07-17,46.92926,-77.00564,0.33467716,0.44748798,0.1
1991-07-20,47.45084,-77.4601,0.2949783,0.51340246,2.5
1991-07-17,46.92386,-77.01486,0.3578731,0.48268962,1.1
1991-07-17,47.22962,-77.06877,0.2853124,0.43888244,0.1
1991-07-17,47.66607,-77.04995,0.2184023,0.3165899,0.1
1991-07-17,46.92386,-76.49605,0.3110621,0.42698747,0.1
1991-07-21,47.80666,-76.2018,0.19776426,0.29570565,0.7
1991-07-17,47.57105,-74.42269,0.48605186,0.6029945,0.2
1991-06-13,47.14269,-74.74736,0.35064104,0.50261825,3.0
1991-07-27,47.61481,-75.79598,0.3585292,0.6091417,23.0
1991-08-02,46.60582,-77.15096,0.56181735,0.7506729,0.1
1991-07-31,46.33603,-75.32291,0.44542986,0.5677445,0.1
1991-08-25,47.48412,-77.6507,0.23673436,0.3207289,0.1
1991-08-17,46.43196,-77.73565,0.22656602,0.33052847,0.8
1991-10-30,45.85941,-74.10726,0.25914142,0.3947818,0.4
1991-04-26,48.54587,-77.6395,0.11515152,0.17242822,9.3
1991-04-27,48.46433,-78.17812,0.048126485,0.07818807,3.7
1991-04-27,47.67836,-79.35656,0.12426085,0.18818165,13.1
1991-04-28,48.22512,-79.04419,0.21736155,0.31725696,0.4
1991-04-28,48.19814,-79.02802,0.16466135,0.23711622,0.1
1991-04-29,48.10312,-77.38435,0.096237525,0.14959705,0.5
1991-04-29,47.55216,-78.64268,0.19332604,0.31720558,9.3
1991-04-29,48.1283,-79.01462,0.09252741,0.13128333,0.1
1991-04-29,49.82284,-75.32776,0.21629803,0.32096675,0.2
1991-04-26,47.55666,-78.87136,0.23786627,0.3791075,7.8
1991-05-04,48.86841,-78.86608,0.167669,0.24585013,0.1
1991-05-04,48.8765,-78.87017,0.08508497,0.12395647,0.2
1991-05-05,49.0063,-79.32511,0.16947728,0.27616182,0.3
1991-05-05,48.86391,-79.25678,0.17112486,0.25333554,0.2
1991-05-05,47.01079,-78.7819,0.22718291,0.41116178,1.2
1991-05-05,48.51709,-79.21606,0.15903063,0.24190743,0.2
1991-05-05,48.57554,-79.05751,0.15422697,0.2262297,0.6
1991-05-08,48.83423,-78.69535,0.09787426,0.13820054,5.0
1991-05-09,48.07914,-79.26334,0.12984644,0.20616022,0.3
1991-05-10,48.22332,-78.9703,0.18906906,0.2636478,0.3
1991-05-10,48.74761,-78.83483,0.15776318,0.2197464,1.4
1991-05-10,48.97962,-79.19382,0.18484126,0.291392,4.5
1991-05-10,48.54497,-78.41395,0.044619866,0.06612021,48.8
1991-05-10,48.21343,-78.24055,0.12966228,0.1972691,0.9
1991-05-11,48.79047,-78.6954,0.16757804,0.2502935,0.3
1991-05-11,48.92566,-77.11876,0.22016902,0.3315083,0.1
1991-05-11,48.33783,-77.99324,0.08893896,0.13787058,2.1
1991-05-11,48.24041,-79.13696,0.13682558,0.20675816,0.1
1991-05-11,49.52788,-76.15281,0.19142534,0.29975697,0.1
1991-05-11,48.2536,-78.95678,0.06755072,0.1009537,12.0
1991-05-11,48.11121,-79.23114,0.13024303,0.18142377,1.0
1991-05-11,48.77338,-79.34434,0.25732926,0.35248476,4.1
1991-05-13,48.76439,-77.48636,0.052955896,0.08253085,0.3
1991-05-13,48.7536,-78.82651,0.08951568,0.12981032,25.0
1991-05-13,48.92926,-79.23905,0.19413991,0.26635596,0.5
1991-05-13,48.71253,-79.33061,0.18979642,0.29388323,1.3
1991-05-13,48.35761,-77.17962,0.095383145,0.15603854,13.8
1991-05-14,48.81925,-78.27597,0.059555084,0.088453956,0.4
1991-05-15,46.85761,-79.07413,0.30602998,0.52461356,1.4
1991-05-15,48.94994,-79.51212,0.11685456,0.16969872,0.4
1991-05-15,48.48861,-77.67944,0.118619926,0.1760845,3.0
1991-05-18,48.16936,-79.00377,0.12171867,0.17097883,7.0
1991-05-18,46.81385,-78.93692,0.42963892,0.6477327,0.2
1991-05-18,46.83274,-78.97239,0.5427983,0.72450984,0.1
1991-05-19,48.19814,-78.96762,0.18167903,0.25443876,0.2
1991-05-19,48.6238,-79.02891,0.24363683,0.3584859,11.2
1991-05-19,47.57464,-78.58067,0.25214505,0.37674925,0.3
1991-05-19,47.2485,-79.40209,0.11687765,0.17166977,0.5
1991-05-20,48.47153,-77.73779,0.12326835,0.18965304,1.0
1991-05-20,49.32015,-75.09078,0.23636368,0.3424096,175.0
1991-05-20,48.66517,-76.11492,0.17926544,0.28044733,19.4
1991-05-20,48.14988,-77.7565,0.10597226,0.16428903,0.8
1991-05-20,48.99761,-79.3824,0.12701133,0.18531196,13.9
1991-05-21,53.74491,-78.3528,0.052354004,0.07662584,1.2
1991-05-22,48.43106,-77.17681,0.04088414,0.06377497,0.4
1991-05-22,48.52428,-78.06704,0.16566353,0.25622684,0.9
1991-05-22,49.40168,-77.30846,0.17020331,0.3237133,0.2
1991-05-29,53.69724,-78.61046,0.058869764,0.08883402,0.6
1991-06-03,49.08513,-77.59664,0.31979084,0.4238428,3.6
1991-06-03,48.41427,-77.39092,0.14143652,0.21796584,0.2
1991-06-04,48.67026,-78.06563,0.15545839,0.23965777,0.1
1991-06-04,48.51349,-76.16531,0.16522004,0.31876186,0.1
1991-06-05,51.52428,-75.96097,0.11123357,0.1667648,3.0
1991-06-05,48.18555,-77.6947,0.13644575,0.20938243,0.4
1991-06-05,47.79047,-79.42102,0.14564186,0.19937657,2.0
1991-06-06,48.09592,-79.44075,0.14658046,0.22822149,1.1
1991-06-06,48.18375,-78.12755,0.11021827,0.17249462,0.3
1991-06-06,48.23412,-77.51313,0.14591675,0.23060954,36.0
1991-06-08,53.74581,-78.64842,0.14506242,0.22403364,1.2
1991-06-10,48.09682,-77.7123,0.15397525,0.23770815,0.3
1991-06-10,47.39988,-79.44685,0.09477097,0.14278159,0.1
1991-06-11,48.34682,-79.3896,0.16527012,0.25370035,0.1
1991-06-13,46.32734,-78.70702,0.14240395,0.20851605,0.2
1991-06-16,53.74311,-79.00578,0.11032964,0.15785915,248.0
1991-06-16,53.77518,-78.98783,0.14303486,0.22664306,21.0
1991-06-18,49.01349,-77.59948,0.22094703,0.29853952,13.0
1991-06-19,50.09413,-77.14564,0.18798219,0.280025,7.0
1991-06-19,51.0027,-77.02045,0.1482976,0.20477198,59.0
1991-06-19,49.70893,-76.63607,0.36751154,0.5502183,0.8
1991-06-19,49.70983,-76.59435,0.34840694,0.5308017,8.0
1991-06-19,49.70893,-76.63885,0.36796337,0.564328,0.9
1991-06-19,51.19724,-77.07759,0.15038113,0.22234406,0.6
1991-06-07,50.94724,-77.17577,0.07198401,0.10741846,0.5
1991-06-07,51.18106,-77.00299,0.13442817,0.20542538,7.0
1991-06-22,49.3738,-76.94613,0.2559201,0.38601714,0.2
1991-06-19,51.0054,-78.74714,0.16400367,0.2326892,3100.0
1991-06-24,49.80936,-79.27898,0.17540164,0.25163412,0.9
1991-06-19,51.10492,-78.94987,0.16171892,0.23353948,364.0
1991-06-25,49.92656,-78.99022,0.10025429,0.14776897,0.6
1991-06-25,54.68825,-79.13866,0.013658556,0.021984471,12850.0
1991-06-27,46.50719,-78.81896,0.38655254,0.5332952,5.2
1991-06-27,46.71613,-78.62207,0.33404714,0.4889605,1.4
1991-06-27,48.372,-77.87334,0.15712857,0.24557625,0.2
1991-06-27,47.04676,-79.28846,0.12351525,0.1695869,0.7
1991-06-27,48.40348,-79.35977,0.15779556,0.23987003,1.0
1991-07-02,46.78148,-78.98949,0.27002805,0.39284384,0.1
1991-07-02,48.77878,-79.18722,0.2226639,0.31703067,0.1
1991-06-28,52.19185,-75.86679,0.18601373,0.2931357,0.7
1991-06-28,52.85761,-76.48064,0.092735976,0.15012719,395.0
1991-06-28,48.21973,-77.28069,0.18428792,0.27233297,0.5
1991-06-27,49.20084,-76.57508,0.25436822,0.3866373,0.6
1991-07-05,51.69904,-76.17165,0.06797638,0.10758226,1.7
1991-07-05,52.70893,-78.20844,0.051734637,0.075797595,352.0
1991-07-05,52.45174,-78.12535,0.027406521,0.043917526,24.0
1991-07-06,49.39898,-78.74033,0.17792933,0.26364622,0.5
1991-07-06,55.23412,-77.49369,0.1299184,0.19669333,24.0
1991-07-06,46.92836,-79.25959,0.22083546,0.34877062,0.7
1991-07-13,47.02428,-79.20383,0.23495792,0.23375681,0.1
1991-07-13,48.26619,-79.03335,0.0622275,0.09771799,0.1
1991-07-05,47.66427,-79.01924,0.14794344,0.23245966,0.7
1991-07-13,48.18825,-77.96897,0.14192079,0.22739907,0.1
1991-07-13,47.78867,-78.26774,0.117984265,0.18898395,3.0
1991-07-05,48.67206,-79.23502,0.2180034,0.3203083,0.1
1991-07-15,47.58094,-78.382,0.1330566,0.20762223,2.0
1991-07-15,48.19814,-76.14373,0.20636518,0.29842436,1.3
1991-07-15,47.35851,-78.94026,0.09484983,0.14850745,0.7
1991-07-16,52.38999,-78.42927,0.050798304,0.082830675,392.0
1991-07-16,52.01799,-78.59068,0.06987274,0.1076346,304.0
1991-07-16,52.52248,-77.08537,0.110489875,0.16121061,0.3
1991-07-08,46.67746,-78.57678,0.28700876,0.42828,0.1
1991-07-16,49.89629,-78.65271,0.3185678,0.35046574,0.1
1991-07-16,48.95893,-77.63106,0.15950082,0.2375563,0.1
1991-07-16,48.69095,-77.10672,0.11161518,0.16483642,0.2
1991-07-16,48.31385,-77.31846,0.112136126,0.1730457,0.4
1991-07-16,51.39988,-76.18946,0.10442292,0.14634174,1754.0
1991-07-16,52.47872,-75.73523,0.09308911,0.17012697,7.5
1991-07-16,53.06925,-78.39272,0.052538164,0.08491892,96.0
1991-07-16,47.74401,-78.9786,0.24613595,0.3733528,0.4
1991-07-16,49.79227,-77.89577,0.20128538,0.30533907,0.1
1991-07-16,48.30216,-79.48378,0.13216375,0.19610919,0.2
1991-07-16,46.50899,-78.50493,0.18359335,0.28448233,0.6
1991-07-16,48.53238,-78.74185,0.108174436,0.1459986,0.4
1991-07-19,50.74221,-77.39251,0.2913639,0.41830754,1.7
1991-07-16,47.90528,-78.37374,0.2534679,0.44305637,2.0
1991-07-16,47.8765,-78.36035,0.1625948,0.22937188,0.1
1991-07-19,47.82464,-78.80654,0.22106124,0.35734242,0.1
1991-07-19,48.39359,-79.48646,0.11877047,0.16336283,0.2
1991-07-19,47.68825,-78.85922,0.19216353,0.33061343,0.1
1991-07-20,49.41517,-76.98756,0.24069183,0.3375085,1.3
1991-07-20,51.36481,-78.80741,0.25498843,0.3999992,0.1
1991-07-24,48.29497,-79.31171,0.10882927,0.16502476,0.1
1991-07-26,48.08873,-77.60474,0.059004575,0.09655613,0.1
1991-07-27,46.77608,-79.01505,0.34205335,0.5760928,0.2
1991-07-28,53.69724,-78.60895,0.047353394,0.07117928,0.1
1991-07-31,54.1292,-72.14518,0.00682718,0.010289121,53.0
1991-07-29,46.94634,-78.48024,0.19661646,0.34172946,0.1
1991-07-27,48.32464,-75.87609,0.2489655,0.3650843,0.1
1991-08-04,55.01439,-72.20451,0.023701057,0.042912222,223.0
1991-08-04,55.13639,-71.83486,0.004599729,0.053324014,2294.0
1991-08-10,50.65798,-75.75673,0.20389879,0.26966614,35.0
1991-08-09,48.43735,-78.9756,0.12323049,0.20275833,0.1
1991-08-12,48.98951,-79.39337,0.117073946,0.16669688,1.1
1991-08-10,49.35222,-78.59073,0.3140429,0.42151663,0.7
1991-08-13,50.04946,-78.7458,0.19752562,0.29149604,0.7
1991-08-13,50.06205,-78.80812,0.26503715,0.354587,14.0
1991-08-13,49.92386,-76.108,0.26019964,0.3039648,1.0
1991-08-13,50.74041,-75.59277,0.08229992,0.12032505,45.0
1991-08-13,49.36031,-78.82091,0.3805782,0.60138965,0.1
1991-08-13,50.21613,-75.91386,0.14375404,0.21639873,0.3
1991-08-12,52.58513,-76.83333,0.1378929,0.20207773,104.0
1991-08-13,50.1256,-78.78003,0.23997417,0.31241453,0.4
1991-08-13,51.29317,-75.29019,0.15574442,0.21936151,14.0
1991-08-12,53.73142,-70.89082,0.06354399,0.10892576,83.0
1991-08-15,49.31925,-78.32506,0.22428489,0.34521252,3.5
1991-08-15,46.77968,-78.57677,0.21133645,0.32955942,0.1
1991-08-21,51.39629,-78.55162,0.054610692,0.07863846,2.0
1992-04-29,47.70983,-68.67382,0.12343149,0.17665099,2.4
1992-05-09,47.09592,-69.91535,0.14559506,0.2085056,3.8
1992-05-10,48.36211,-67.22699,0.10078914,0.13854869,0.6
1992-05-11,48.19724,-67.1704,0.24859093,0.3539184,3.0
1992-05-11,48.01259,-65.39516,0.26703176,0.33934352,0.4
1992-05-11,48.19634,-67.1704,0.26370484,0.37250906,0.2
1992-05-11,47.50899,-69.85409,0.092947446,0.13261072,2.3
1992-05-12,47.3756,-68.7842,0.1895436,0.26584595,0.5
1992-05-11,48.16157,-66.39914,0.31470364,0.44334963,0.4
1992-05-12,47.94185,-68.56991,0.19947532,0.30898914,0.3
1992-05-13,48.90888,-64.60509,0.160748,0.24054259,40.0
1992-05-12,46.81205,-70.01763,0.21883895,0.29473346,4.0
1992-05-13,48.13729,-65.80908,0.22606318,0.30796203,2.0
1992-05-13,48.92206,-64.6215,0.17256513,0.2643323,0.1
1992-05-17,48.26079,-68.49865,0.23608252,0.33825037,4.5
1992-05-17,48.04587,-66.68408,0.16131493,0.22765537,0.2
1992-05-17,49.2485,-65.52272,0.20657678,0.28026634,11.2
1992-05-20,48.19544,-65.92985,0.10682648,0.14882936,8.0
1992-05-21,48.64629,-67.05203,0.29147595,0.40060544,0.5
1992-05-24,48.30936,-64.70132,0.16162379,0.26424348,0.1
1992-05-24,49.16157,-64.94086,0.23460355,0.30837896,0.2
1992-05-24,49.16247,-64.94224,0.2473119,0.3232403,0.2
1992-05-30,48.77878,-64.46588,0.16417527,0.24689364,20.0
1992-06-16,47.40798,-68.71412,0.20845157,0.28379062,0.1
1992-06-17,48.19634,-69.09651,0.30548686,0.49438322,0.1
1992-06-18,49.22782,-65.15014,0.21596368,0.18548155,0.2
1992-07-20,49.17566,-64.85751,0.22478016,0.3271572,0.1
1992-07-31,48.79856,-64.59704,0.2493059,0.37203893,0.3
1992-09-12,48.57734,-64.88133,0.21063744,0.2885628,0.9
1992-04-20,46.27068,-71.93365,0.14272134,0.22600383,0.2
1992-04-16,46.04766,-72.30224,0.13635771,0.21908842,0.4
1992-04-19,46.03867,-70.61485,0.17604925,0.2675499,0.1
1992-04-20,45.94724,-70.91537,0.12431783,0.17712665,0.1
1992-04-27,45.67026,-72.8343,0.13700764,0.23868634,0.7
1992-04-28,46.60042,-71.29276,0.18967818,0.28965998,4.2
1992-04-28,46.01079,-70.61746,0.11246215,0.17283863,0.2
1992-04-29,45.05126,-71.64121,0.25770676,0.32907587,2.0
1992-04-29,45.86931,-72.32042,0.1915868,0.29468337,0.1
1992-04-29,45.86841,-72.44059,0.35260484,0.5390298,0.5
1992-04-29,45.68915,-72.18434,0.18593208,0.27145803,0.2
1992-04-29,45.23771,-71.61814,0.25461897,0.36521804,0.1
1992-04-29,45.56385,-72.11143,0.1168462,0.18330942,0.4
1992-04-28,45.42746,-72.84234,0.114835426,0.1940044,1.0
1992-04-27,45.8765,-72.23192,0.16635443,0.24249329,0.2
1992-04-26,45.30756,-71.48977,0.10429088,0.14426947,3.0
1992-05-01,45.3837,-71.71543,0.21100469,0.30194962,11.3
1992-04-27,45.92116,-71.374,0.048605606,0.0707728,0.1
1992-05-01,46.06205,-70.6826,0.13153116,0.1916102,1.2
1992-05-01,46.30936,-70.41146,0.14112411,0.20999846,4.6
1992-05-05,45.50809,-71.032,0.19443756,0.27919847,0.2
1992-05-02,46.11031,-70.86997,0.057062794,0.076226056,0.4
1992-05-07,46.10941,-70.76847,0.13885084,0.19918577,0.2
1992-05-07,45.38729,-72.47311,0.18647325,0.2677699,3.3
1992-05-07,45.86211,-73.21513,0.14679033,0.23031394,0.6
1992-05-08,45.93375,-73.04971,0.4268613,0.5475988,0.1
1992-05-08,46.09862,-70.62906,0.2573813,0.35564044,0.6
1992-05-08,45.14179,-71.69008,0.15216078,0.21983421,3.7
1992-05-10,45.6229,-72.31662,0.18803786,0.28915456,5.3
1992-05-10,45.07644,-73.87464,0.112107575,0.17223565,3.0
1992-05-07,46.23591,-72.57163,0.248422,0.361756,0.3
1992-05-12,45.57824,-71.9833,0.18924779,0.29339194,0.7
1992-05-12,45.76799,-72.49484,0.2089354,0.34098217,0.6
1992-05-08,46.64898,-71.24869,-0.08379901,-0.13993347,0.1
1992-05-12,46.30846,-71.43491,0.16923489,0.2366171,0.4
1992-05-11,45.97872,-72.54451,0.15331453,0.24927127,0.1
1992-04-30,45.45444,-71.76923,0.23749828,0.33911324,0.1
1992-05-15,46.08094,-71.09017,0.16489787,0.21294129,1.9
1992-05-04,46.3765,-70.4257,0.23634343,0.33598328,0.4
1992-05-16,46.5036,-70.41013,0.1844743,0.27465576,0.1
1992-05-16,45.15078,-74.08633,0.17584257,0.2687371,0.4
1992-05-17,45.35402,-72.25783,0.113442935,0.16389395,0.1
